StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.2,Q2.4,Q2.5_First Click,Q2.5_Last Click,Q2.5_Page Submit,Q2.5_Click Count,Q5.2,Q5.3,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7_First Click,Q6.7_Last Click,Q6.7_Page Submit,Q6.7_Click Count,Q7.2,Q7.3,Q8.2,Q8.3,Q8.4,Q8.5,Q8.6,Q8.7_First Click,Q8.7_Last Click,Q8.7_Page Submit,Q8.7_Click Count,Q9.2,Q9.3,Q10.2,Q10.3,Q10.4,Q10.5,Q10.6,Q10.7_First Click,Q10.7_Last Click,Q10.7_Page Submit,Q10.7_Click Count,Q11.2,Q11.3,Q12.2,Q12.3,Q12.4,Q12.5,Q12.6,Q12.7_First Click,Q12.7_Last Click,Q12.7_Page Submit,Q12.7_Click Count,QT.1,QT.2,QT.3,QT.4,QS.1,QS.2,QS.3,QS.4,QS.5,QS.6,QS.7,QS.8,QU.1,QU.2,QU.3,QU.4,QU.5,QU.6,QU.7,QU.8,QA.1,QA.2,QA.3,QA.4,PROLIFIC_PID,STUDY_ID,SESSION_ID
2023-03-13 04:40:03,2023-03-13 04:53:09,IP Address,41.246.31.216,100,785,True,2023-03-13 04:53:10,R_6tJjJ6pDuP3Tchr,,,,,-29.8556,31.0449,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,33.58,81.808,86.562,5,Healthy,Strongly agree,"Physical activity frequency,Time using technology devices,Consumption of alcohol",Strongly agree,Strongly agree,Healthy,Strongly agree,1.524,49.029,50.409,24,Overweight,Somewhat agree,"Family member has overweight,Number of main meals,Physical activity frequency,Time using technology devices,Consumption of alcohol",Strongly agree,Strongly agree,Overweight,Strongly agree,1.27,84.884,86.001,19,Overweight,Strongly agree,"Age,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,12.416,31.549,32.504,13,Healthy,Strongly agree,Age,Strongly agree,Strongly agree,Underweight,Strongly agree,2.674,43.998,45.428,11,6,6,5,6,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,"Based on the individuals information such as age, physical activities, consumption of high calorie food etc.","What was good, they fact that you were told exactly how you should expect the tool to work.",Strongly agree,Strongly agree,601958c0af6453017a0cbbd4,63dcdac0d47a604d0b830b47,640efd608007f6c87318d64e
2023-03-13 04:40:11,2023-03-13 04:58:27,IP Address,41.150.33.236,100,1096,True,2023-03-13 04:58:28,R_zYDg9bKqUQhn2j7,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,23.075,65.8,81.305,6,Healthy,Strongly agree,"Age,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Strongly agree,3.841,93.522,94.352,19,Overweight,Somewhat agree,"Height,Consumption of food between meals,Physical activity frequency",Somewhat disagree,Somewhat agree,Healthy,Somewhat agree,2.142,104.746,106.102,26,Overweight,Somewhat agree,Family member has overweight,Somewhat agree,Somewhat disagree,Overweight,Neither agree nor disagree,9.115,124.811,125.793,18,Healthy,Somewhat agree,Frequent consumption of high caloric food,Somewhat disagree,Somewhat disagree,Obesity,Somewhat agree,2.247,29.786,30.873,15,6,5,6,5,I agree strongly,I agree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree strongly,I'm neutral about it,I agree strongly,I agree somewhat,It predicts alright but has too many overweight,"Good prediction, too many overweight",Somewhat agree,Agree,6159b7f55ae2eb54cf62781d,63dcdac0d47a604d0b830b47,640efd7c0de40b47750efa5d
2023-03-13 04:39:33,2023-03-13 04:58:58,IP Address,128.65.234.197,100,1165,True,2023-03-13 04:58:59,R_2Pd5o1PUtjlhRjl,,,,,37.7392,-25.6617,anonymous,EN,Based on weight and height,Asking family and friends of the individual to assess the risk of this individual.,77.95,172.172,176.794,2,Healthy,Somewhat agree,"Age,Physical activity frequency",Strongly agree,Somewhat agree,Healthy,Strongly agree,20.096,59.388,60.217,7,Obesity,Strongly agree,"Age,Family member has overweight,Calories consumption monitoring,Consumption of alcohol",Somewhat agree,Somewhat disagree,Obesity,Strongly agree,3.012,43.859,44.88,8,Overweight,Strongly agree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,16.446,35.074,35.552,7,Healthy,Strongly agree,Frequent consumption of high caloric food,Somewhat agree,Somewhat disagree,Healthy,Strongly agree,9.553,77.698,78.464,7,4,6,5,5,I agree strongly,I agree somewhat,I agree somewhat,I disagree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I disagree strongly,I disagree somewhat,I agree strongly,I agree strongly,I disagree somewhat,I agree strongly,"Predicts according to the age, family obesity history, eating habits and other factors","Easy to know what factors the system to into consideration while predicting bmi, didn't know why some factors like smoking were ignored at times",Agree,Strongly agree,5ea1fd326a1a5b0f94637a31,63dcdac0d47a604d0b830b47,640efd608007f6c87318d64f
2023-03-13 04:40:28,2023-03-13 04:59:59,IP Address,41.246.129.194,100,1170,True,2023-03-13 05:00:00,R_2tcc39KrLVA4j7u,,,,,-33.9672,25.5785,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,81.613,155.951,157.524,7,Healthy,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Strongly agree,6.933,72.909,74.439,18,Obesity,Strongly agree,"Age,Height,Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Strongly agree,Overweight,Strongly agree,8.593,56.427,57.707,18,Overweight,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Strongly disagree,Overweight,Strongly agree,33.304,107.302,109.148,19,Healthy,Strongly agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Calories consumption monitoring,Physical activity frequency",Somewhat disagree,Strongly disagree,Healthy,Strongly agree,39.134,92.546,93.841,21,3,1. It is not at all predictable.,3,3,I'm neutral about it,I disagree somewhat,I disagree strongly,I disagree strongly,I disagree strongly,I disagree strongly,I'm neutral about it,I agree strongly,I disagree strongly,I agree somewhat,I disagree somewhat,I agree strongly,I disagree strongly,I disagree strongly,I agree strongly,I agree strongly,It uses informartion derived from the individual about the individual and family history.,"The explanation was clear but when compared to how the system works, the explanation was not on point.",Agree,Agree,61334e6f67cc0d10e4810dfc,63dcdac0d47a604d0b830b47,640efd9694c3ee4c12d1358f
2023-03-13 04:39:28,2023-03-13 05:01:05,IP Address,85.139.191.35,100,1296,True,2023-03-13 05:01:05,R_1rvRy9b2SbMIuG9,,,,,37.1367,-8.5334,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,77.669,171.156,183.241,2,Healthy,Somewhat agree,"Consumption of daily water,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,9.869,20.517,22.576,7,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,3.917,14.157,14.939,8,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,6.662,18.294,19.106,8,Healthy,Somewhat agree,"Height,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,63.421,105.813,106.345,8,5,5,5,5,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,based on information given,"Nothing, explanation was understandable",Agree,Agree,5f40374ffc952914fc11ea4d,63dcdac0d47a604d0b830b47,640efd5f94dea94e1112ce2c
2023-03-13 04:40:23,2023-03-13 05:02:37,IP Address,41.246.30.138,100,1333,True,2023-03-13 05:02:37,R_3dQu51ETKYcLLSM,,,,,-29.8556,31.0449,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,25.088,182.025,185.101,2,Healthy,Strongly agree,"Consumption of daily water,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Strongly agree,73,123.554,125.843,9,Overweight,Somewhat agree,"Age,Family member has overweight",Somewhat agree,Strongly agree,Overweight,Strongly agree,26.123,55.262,57.1,6,Overweight,Strongly agree,"Age,Family member has overweight,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Strongly agree,38.479,89.744,95.852,8,Overweight,Somewhat agree,"Frequent consumption of high caloric food,Calories consumption monitoring",Somewhat agree,Neither agree nor disagree,Healthy,Strongly agree,42.67,180.943,182.35,9,5,5,3,4,I agree somewhat,I disagree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree strongly,I'm neutral about it,I'm neutral about it,I agree somewhat,I disagree somewhat,it predicts on a persons height and weight?but nowhere did i see any weight,very bad because there is no weight included to measure it,Neither agree nor disagree,Agree,6097c70d8f69769d2aaed989,63dcdac0d47a604d0b830b47,640efd935170549a3ac52def
2023-03-13 04:41:04,2023-03-13 05:05:57,IP Address,197.184.182.216,100,1492,True,2023-03-13 05:05:58,R_1Qz3N1DEdN0COTF,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,4.961,151.925,152.887,16,Healthy,Strongly agree,"Gender,Age",Strongly agree,Strongly agree,Healthy,Strongly agree,35.187,70.094,71.031,14,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food",Somewhat agree,Somewhat agree,Overweight,Strongly agree,69.962,189.622,190.587,23,Healthy,Somewhat agree,"Age,Family member has overweight,Physical activity frequency",Somewhat agree,Neither agree nor disagree,Overweight,Somewhat agree,19.133,108.009,108.903,16,Healthy,Somewhat agree,Consumption of daily water,Somewhat agree,Somewhat agree,Underweight,Somewhat agree,48.272,90.921,115.161,13,5,5,5,4,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,"Past data, ","""Good"": Visuals(color) were good, pretty simple and clear reasoning; ""Bad"": could do with more in-depth reasons.",Strongly agree,Strongly agree,61712d83af60f4d0702f606f,63dcdac0d47a604d0b830b47,640efd8cdcc7625c754ba5f6
2023-03-13 04:40:04,2023-03-13 05:19:21,IP Address,41.119.143.250,100,2356,True,2023-03-13 05:19:22,R_2PgUqCX5isZUJC5,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Analyzing the individual's aura and determining if it contains any indicators of obesity risk.,104.128,322.655,323.757,47,Healthy,Strongly agree,"Gender,Age,Physical activity frequency,Consumption of alcohol,Transportation used",Strongly agree,Strongly agree,Healthy,Strongly agree,0.947,109.28,112.335,52,Overweight,Somewhat agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency,Consumption of alcohol",Somewhat agree,Strongly agree,Overweight,Strongly agree,33.617,213.469,216.045,112,Obesity,Strongly agree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,0.956,69.914,70.747,40,Healthy,Strongly agree,"Age,Height,Frequent consumption of high caloric food,Consumption of daily water",Strongly agree,Strongly agree,Underweight,Strongly agree,2.449,191.616,192.757,133,5,7. It is completely predictable.,6,7. It is completely efficient.,I agree somewhat,I agree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I disagree strongly,I disagree strongly,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I disagree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,"For obese people it looks at family member history, age and physical activity. For healthy people it looks at age physical activity, gender, mode of transport the person uses and the frequency of alcohol consumption. For underweight people it looks at age, height, water consumption and the calories consumption. ","The explanation seemed as if other factors that were given were not taken into account. ",Somewhat agree,Somewhat disagree,612cf0efe0be33cea5c5a123,63dcdac0d47a604d0b830b47,640efd6831e3c7e4f651a2dc
2023-03-13 04:42:03,2023-03-13 05:31:38,IP Address,82.149.24.36,100,2975,True,2023-03-13 05:31:39,R_9pJ4Pm1SXpsPvpL,,,,,46.5554,15.6465,anonymous,EN,Based on weight and height,Analyzing the individual's aura and determining if it contains any indicators of obesity risk.,11.147,188.589,188.848,16,Healthy,Somewhat agree,"Physical activity frequency,Transportation used",Strongly agree,Strongly agree,Healthy,Strongly agree,9.754,20.351,22.379,7,Obesity,Strongly agree,"Frequent consumption of high caloric food,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,29.246,34.801,35.018,7,Overweight,Somewhat agree,"Frequent consumption of high caloric food,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,9.426,34.675,34.911,10,Healthy,Somewhat agree,"Age,Physical activity frequency",Strongly agree,Strongly agree,Underweight,Strongly agree,4.042,30.125,30.35,7,5,6,5,5,I agree strongly,I agree somewhat,I'm neutral about it,I agree strongly,I agree strongly,I disagree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I disagree strongly,I agree somewhat,"Levels of physical activity, transportation mode (whether you walk or cycle around for example), and how tall and how much does the person eat.",The explanation was thorough. That was good about it. The bad in the explanation is I don't think it's entirely accurate.,Agree,Somewhat agree,61087180ff57921ea2a86429,63dcdac0d47a604d0b830b47,640efdfa0b9f9a89b8d68df4
2023-03-13 04:42:12,2023-03-13 05:38:17,IP Address,41.208.34.126,100,3364,True,2023-03-13 05:38:17,R_3qqZNd6opmo4Vlf,,,,,-33.0354,27.9159,anonymous,EN,Based on weight and height,Asking family and friends of the individual to assess the risk of this individual.,116.677,373.058,373.85,5,Healthy,Somewhat agree,"Age,Family member has overweight",Neither agree nor disagree,Strongly agree,Healthy,Strongly agree,26.069,126.677,127.348,9,Obesity,Somewhat agree,Age,Somewhat agree,Strongly agree,Overweight,Somewhat agree,7.468,33.868,34.773,15,Overweight,Neither agree nor disagree,Family member has overweight,Strongly agree,Strongly agree,Obesity,Strongly agree,12.164,30.076,30.962,12,Healthy,Neither agree nor disagree,Frequent consumption of high caloric food,Neither agree nor disagree,Neither agree nor disagree,Healthy,Neither agree nor disagree,561.154,588.81,589.569,10,5,5,5,6,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree strongly,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,uses human weight and height,N/A,Somewhat agree,Somewhat agree,612cba83e943b9b708c10006,63dcdac0d47a604d0b830b47,640efd92437c036e070efa3c
2023-03-13 06:16:52,2023-03-13 06:21:24,IP Address,31.94.31.84,100,271,True,2023-03-13 06:21:24,R_2sTEWJOMENOV7Jy,,,,,51.4964,-0.1224,anonymous,EN,Based on weight and height,Selecting five individuals from a historical dataset at random and calculating the average.,3.185,33.701,34.391,12,Healthy,Somewhat agree,"Age,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,1.366,28.045,28.52,18,Overweight,Somewhat agree,"Age,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,0.864,20.518,20.995,17,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,0.151,18.084,18.796,15,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Calories consumption monitoring",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,1.737,23.192,23.901,21,5,6,6,6,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,"Using a variety of lifestyle factors ",Good that it shows you colour coded graphics,Agree,Agree,5e289b4c3265b00615e8d14a,63dcdac0d47a604d0b830b47,640f142facae275523914d8a
2023-03-13 06:01:58,2023-03-13 06:22:05,IP Address,88.157.223.18,100,1206,True,2023-03-13 06:22:05,R_2VJVrF9iWjaDM4s,,,,,41.1691,-8.6793,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,15.778,345.241,345.933,21,Healthy,Somewhat agree,"Gender,Age,Physical activity frequency,Consumption of alcohol,Transportation used",Strongly agree,Somewhat agree,Healthy,Somewhat agree,11.437,49.001,50.542,24,Overweight,Neither agree nor disagree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of alcohol",Strongly agree,Strongly agree,Overweight,Somewhat agree,2.898,66.477,67.506,26,Overweight,Somewhat agree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Neither agree nor disagree,Overweight,Neither agree nor disagree,2.623,58.084,59.166,24,Healthy,Neither agree nor disagree,"Age,Height,Frequent consumption of high caloric food,Consumption of daily water",Strongly agree,Somewhat agree,Underweight,Somewhat agree,5.285,132.333,133.273,29,5,5,5,5,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I agree strongly,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,"The tool uses the data from a set of users to try to predict the weight category of an user, based on some factors.",I think that the explanation was all good.,Agree,Strongly agree,5f11c9f84078cd0888177499,63dcdac0d47a604d0b830b47,640f1041e73cd01ae65e5ca4
2023-03-13 06:16:57,2023-03-13 06:29:03,IP Address,37.30.45.24,100,725,True,2023-03-13 06:29:03,R_3plRginkQoOfVIg,,,,,52.2296,21.0067,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,16.685,103.38,105.102,10,Healthy,Somewhat agree,"Age,Height,Frequency of consumption of vegetables,Consumption of daily water,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,0.503,27.772,28.702,18,Healthy,Somewhat agree,"Height,Frequency of consumption of vegetables,Number of main meals,Physical activity frequency,Transportation used",Somewhat agree,Somewhat agree,Overweight,Neither agree nor disagree,1.067,33.192,34.495,14,Healthy,Strongly agree,"Frequent consumption of high caloric food,Number of main meals,Physical activity frequency,Consumption of alcohol,Transportation used",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,1.175,30.314,31.836,18,Healthy,Somewhat agree,"Age,Height,Number of main meals,Consumption of alcohol,Transportation used",Somewhat agree,Somewhat agree,Underweight,Somewhat agree,1.554,72.464,73.661,18,5,5,4,5,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I analyze individual data of a person,detailed information about a person's BMI by using the data they collected about the person,Agree,Agree,5dafea4de40355001651fa2f,63dcdac0d47a604d0b830b47,640f141c5fee3f0437b72a0f
2023-03-13 06:17:39,2023-03-13 06:29:32,IP Address,91.39.192.33,100,713,True,2023-03-13 06:29:33,R_12KkXUu7eI0OPBC,,,,,49.2165,8.7128,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,2.688,37.838,38.759,16,Healthy,Strongly agree,Age,Strongly agree,Strongly agree,Healthy,Strongly agree,3.489,79.666,80.173,22,Overweight,Somewhat agree,"Age,Family member has overweight",Strongly agree,Strongly agree,Overweight,Strongly agree,1.048,26.402,27.862,19,Overweight,Strongly agree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,0.948,139.123,139.933,28,Healthy,Somewhat agree,Frequent consumption of high caloric food,Somewhat agree,Somewhat disagree,Healthy,Strongly agree,1.132,31.202,31.892,25,5,5,6,6,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,It takes dofferent data from a person and calculates the healthyness of the user,"Easy to understand , there was no bad explainatio ",Strongly agree,Strongly agree,63c04e47f2f3701d2fa32c48,63dcdac0d47a604d0b830b47,640f142528a18b93974e12fe
2023-03-13 06:17:21,2023-03-13 06:30:23,IP Address,92.3.229.246,100,781,True,2023-03-13 06:30:23,R_3fJ1o1VMUH6l6VL,,,,,53.6943,-2.6888,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,49.476,89.191,105.204,2,Healthy,Somewhat agree,"Age,Physical activity frequency,Transportation used",Somewhat agree,Strongly agree,Healthy,Strongly agree,42.649,89.703,90.585,7,Obesity,Somewhat agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of alcohol",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,15.64,48.88,50.307,8,Overweight,Somewhat agree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,13.902,35.254,36.185,7,Healthy,Somewhat agree,"Age,Height,Frequent consumption of high caloric food,Consumption of daily water",Somewhat agree,Somewhat agree,Underweight,Somewhat agree,30.476,70.662,72.301,8,6,6,6,7. It is completely efficient.,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,It looks at several factors and depending on the answers to those it's confidence in it's prediction increases,The explanation was easy to understand but I would have liked a little more detail,Strongly agree,Agree,5e62ece11e3088084e0039b8,63dcdac0d47a604d0b830b47,640f1438e2125e10d5745d65
2023-03-13 06:17:12,2023-03-13 06:37:01,IP Address,105.209.179.250,100,1188,True,2023-03-13 06:37:01,R_1FjR3skOJqsPCMx,,,,,-33.914,18.4129,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,41.54,122.741,125.028,2,Healthy,Neither agree nor disagree,"Age,Physical activity frequency",Neither agree nor disagree,Somewhat agree,Healthy,Strongly agree,44.502,119.584,121.102,7,Overweight,Somewhat agree,"Age,Family member has overweight",Somewhat agree,Strongly agree,Overweight,Strongly agree,9.578,41.209,42.137,6,Overweight,Neither agree nor disagree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Somewhat agree,14.844,34.693,42.667,7,Underweight,Neither agree nor disagree,Frequent consumption of high caloric food,Strongly agree,Strongly agree,Underweight,Strongly agree,17.233,37.089,39.516,7,6,6,5,6,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,The AI compares value from the current instance against a historical data set to determine its correlation with the latter in hopes of producing a reliable output.,"The detail surrounding how the AI derive its answer(ie, the size of the test set, what attributes the AI weighs more in determining the output). Nothing bad I can recall.",Strongly agree,Strongly agree,6016bbe3a28c6014fd3236b8,63dcdac0d47a604d0b830b47,640f1441a4afe3951084ed0a
2023-03-14 10:53:40,2023-03-14 11:04:56,IP Address,93.41.245.119,100,676,True,2023-03-14 11:04:57,R_3gYpcjHgiffR9jy,,,,,40.867,14.2385,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,7.621,35.7,37.948,2,Healthy,Somewhat agree,"Age,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Strongly agree,Strongly agree,Healthy,Strongly agree,5.249,23.101,24.648,12,Obesity,Somewhat agree,"Gender,Height,Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency,Consumption of alcohol,Transportation used",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,13.123,31.085,31.829,15,Overweight,Strongly agree,"Gender,Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency,Transportation used",Somewhat agree,Somewhat disagree,Overweight,Somewhat agree,5.351,28.648,29.415,13,Healthy,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat disagree,Healthy,Somewhat agree,33.669,75.017,75.623,17,4,5,4,4,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,"it analyzes a combination of factors such as gender, height, the amount of meals etc to perform a calculation and predict a result","the good was the example, the bad was the lack of deeper details",Somewhat agree,Agree,5a8bf4695292b80001232f97,63dcdac0d47a604d0b830b47,6410a6820e606c26eef5de2f
2023-03-14 10:59:21,2023-03-14 11:06:15,IP Address,94.60.208.11,100,414,True,2023-03-14 11:06:16,R_cM7jeKlNLWEhghH,,,,,41.2346,-8.6183,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,2.014,20.788,24.173,14,Healthy,Somewhat agree,Age,Strongly agree,Strongly agree,Healthy,Somewhat agree,3.894,17.39,17.918,6,Overweight,Somewhat agree,Age,Somewhat agree,Somewhat agree,Overweight,Somewhat agree,6.336,12.617,13.468,5,Overweight,Somewhat agree,Family member has overweight,Strongly agree,Somewhat agree,Overweight,Somewhat agree,4.336,45.36,45.675,10,Healthy,Strongly agree,Frequent consumption of high caloric food,Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,8.852,45.76,46.541,19,5,6,5,5,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,"It bases its response based on saved cenarios, using the information that it has ",Its simple to understand,Agree,Agree,5ba2424f1ae27000018b12fc,6410a54630a1a27bb309fa34,6410a7e576215899eebc134c
