StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.2,Q2.4,Q2.5_First Click,Q2.5_Last Click,Q2.5_Page Submit,Q2.5_Click Count,Q5.2,Q5.3,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7_First Click,Q6.7_Last Click,Q6.7_Page Submit,Q6.7_Click Count,Q7.2,Q7.3,Q8.2,Q8.3,Q8.4,Q8.5,Q8.6,Q8.7_First Click,Q8.7_Last Click,Q8.7_Page Submit,Q8.7_Click Count,Q9.2,Q9.3,Q10.2,Q10.3,Q10.4,Q10.5,Q10.6,Q10.7_First Click,Q10.7_Last Click,Q10.7_Page Submit,Q10.7_Click Count,Q11.2,Q11.3,Q12.2,Q12.3,Q12.4,Q12.5,Q12.6,Q12.7_First Click,Q12.7_Last Click,Q12.7_Page Submit,Q12.7_Click Count,QT.1,QT.2,QT.3,QT.4,QS.1,QS.2,QS.3,QS.4,QS.5,QS.6,QS.7,QS.8,QU.1,QU.2,QU.3,QU.4,QU.5,QU.6,QU.7,QU.8,QA.1,QA.2,QA.3,QA.4,PROLIFIC_PID,STUDY_ID,SESSION_ID
2023-02-03 02:01:10,2023-02-03 02:21:04,IP Address,91.235.239.164,100,1194,True,2023-02-03 02:21:05,R_SUGfHwk3LDOwqiZ,,,,,52.2296,21.0067,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,29.056,98.514,110.765,2,Healthy,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals",Somewhat agree,Neither agree nor disagree,Healthy,Somewhat agree,26.5,54.073,55.708,7,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Strongly agree,19.371,47.737,48.688,7,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals",Strongly agree,Somewhat agree,Obesity,Neither agree nor disagree,24.76,59.589,62.925,7,Healthy,Strongly agree,"Age,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Calories consumption monitoring",Somewhat agree,Somewhat agree,Healthy,Strongly agree,71.972,154.902,157.183,10,5,5,5,5,I agree strongly,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,"analyzes various data obtained in hundreds of interviews, compares them and draws conclusions on this basis","the good thing was that the arrows showed how much influence each factor has and showed what direction things will go if we don't change anything.  the weak thing was that the graph showed a lot of information superimposed on itself, which made the readability of the graph more difficult at the very beginning",Somewhat agree,Somewhat agree,5c9b0d631c8e140014d19fc5,6377973662417cc45adc3ddd,63dccd113ebb6e66b76d06e3
2023-02-03 02:00:31,2023-02-03 02:26:29,IP Address,217.159.211.195,100,1558,True,2023-02-03 02:26:30,R_2YbJgoyyGAZAryt,,,,,59.433,24.7323,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,4.634,65.02,66.498,4,Healthy,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food",Neither agree nor disagree,Somewhat agree,Healthy,Neither agree nor disagree,12.538,24.06,24.923,8,Overweight,Somewhat agree,Physical activity frequency,Somewhat agree,Somewhat agree,Overweight,Somewhat agree,13.929,19.532,20.199,5,Healthy,Somewhat agree,Physical activity frequency,Somewhat agree,Somewhat disagree,Overweight,Somewhat agree,25.906,36.985,37.692,6,Healthy,Strongly agree,"Frequency of consumption of vegetables,Number of main meals,Consumption of alcohol",Strongly agree,Strongly agree,Healthy,Strongly agree,23.243,48.165,48.974,13,5,5,5,6,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,it uses data of 1500 people,all good,Agree,Agree,5e0477f613ec50f00c452845,6377973662417cc45adc3ddd,63dccd2515b8f54998708ff0
2023-02-03 02:03:13,2023-02-03 02:30:13,IP Address,197.185.107.149,100,1620,True,2023-02-03 02:30:14,R_2bKlwzTIL8pvhWV,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,75.457,146.779,169.956,3,Healthy,Strongly agree,"Gender,Height,Calories consumption monitoring",Somewhat agree,Somewhat disagree,Healthy,Somewhat agree,70.821,224.558,225.734,11,Overweight,Somewhat agree,"Gender,Age,Height,Family member has overweight,Consumption of daily water,Time using technology devices",Strongly agree,Strongly agree,Overweight,Strongly agree,19.19,68.837,70.315,16,Obesity,Somewhat agree,"Gender,Age,Height,Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,19.102,51.224,53.06,13,Healthy,Somewhat agree,"Gender,Age,Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring",Strongly agree,Strongly agree,Healthy,Strongly agree,45.502,78.245,80.022,13,6,6,6,5,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,"This AI tool , uses height , family history, food consumption , daily/ weekly activity and from that you can predict.",The explaination was all good and practical and in as a human being you can predict using the same questions and get similar results if not almost.,Agree,Somewhat agree,613da525a95f61825e2c6b68,6377973662417cc45adc3ddd,63dccd2652e2cf659d41306c
2023-02-03 01:59:45,2023-02-03 02:30:14,IP Address,41.145.193.106,100,1829,True,2023-02-03 02:30:15,R_1N8Ox4a7ZaUzjjY,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,57.339,222.602,273.048,2,Healthy,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Transportation used",Somewhat agree,Neither agree nor disagree,Healthy,Strongly agree,26.248,95.199,103.83,10,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency,Consumption of alcohol",Somewhat agree,Somewhat agree,Overweight,Strongly agree,12.304,103.975,105.069,10,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency,Transportation used",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,7.743,68.264,70.009,11,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Smoke,Consumption of daily water,Calories consumption monitoring,Consumption of alcohol",Somewhat agree,Neither agree nor disagree,Healthy,Strongly agree,100.723,171.258,171.605,11,5,5,5,5,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,"based on family history, indivuduals habits and behaviours and lifestyle choices",what was good is that the the is data which is provided and what was bad is that the AI makes decisions based on assumptions and not rfacts,Agree,Agree,611cff5e818e12643af4ba5c,6377973662417cc45adc3ddd,63dcccef1557e70228a2f69f
2023-02-03 02:00:42,2023-02-03 02:30:35,IP Address,94.66.227.229,100,1792,True,2023-02-03 02:30:35,R_1Fssf9twIYvilQt,,,,,37.966,24.007,anonymous,EN,Based on weight and height,Calculating the average risk of the entire dataset.,9.394,221.744,222.707,12,Healthy,Strongly agree,"Age,Family member has overweight,Consumption of daily water,Calories consumption monitoring,Physical activity frequency,Time using technology devices,Transportation used",Somewhat agree,Somewhat disagree,Healthy,Somewhat agree,18.464,118.582,119.547,12,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency,Time using technology devices",Strongly agree,Strongly agree,Overweight,Strongly agree,52.7,136.271,136.905,13,Overweight,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Strongly agree,Neither agree nor disagree,Overweight,Strongly agree,114.59,224.541,225.639,13,Healthy,Strongly agree,"Gender,Age,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Physical activity frequency,Time using technology devices,Consumption of alcohol",Strongly agree,Strongly agree,Healthy,Strongly agree,54.327,145.492,146.699,13,3,2,3,3,I'm neutral about it,I agree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I'm neutral about it,I disagree somewhat,I disagree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,The artificial intelligence tool takes into account parameters that are likely to lead to weight gain or loss.,The explanation did not address the possibility of a parameterization error,Strongly agree,Strongly agree,5f05ec09859dcb0db95b47a3,6377973662417cc45adc3ddd,63dccd33c3b7ffb9466315c5
2023-02-03 01:59:47,2023-02-03 02:31:34,IP Address,154.127.120.146,100,1906,True,2023-02-03 02:31:34,R_2zVh13jJ5GtoCqG,,,,,-23.85,29.38,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,974.068,1253.907,1255.109,14,Overweight,Somewhat agree,"Gender,Age,Height,Family member has overweight,Frequency of consumption of vegetables,Consumption of alcohol",Somewhat agree,Neither agree nor disagree,Overweight,Somewhat agree,2.173,16.133,17.263,11,Healthy,Somewhat agree,"Gender,Age,Height,Family member has overweight,Number of main meals",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,2.571,12.827,14.541,9,Overweight,Somewhat agree,"Gender,Age,Height,Frequent consumption of high caloric food",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,2.227,50.652,51.036,14,Underweight,Somewhat agree,"Gender,Age,Height",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,6.703,18.694,21.501,8,7. I trust it completely.,5,6,6,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree strongly,I'm neutral about it,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,"Through history ","it was good ",Somewhat agree,Neither agree nor disagree,6165fb290a65800797b522e7,6377973662417cc45adc3ddd,63dcccfdd7a10fbb4ddb7ef3
2023-02-03 02:05:48,2023-02-03 02:33:29,IP Address,84.206.64.70,100,1661,True,2023-02-03 02:33:30,R_2CjfWiuTN2AdR87,,,,,48.096,19.8068,anonymous,EN,Based on weight and height,Calculating the average risk of the entire dataset.,2.534,345.909,347.219,8,Healthy,Somewhat agree,"Gender,Age,Height,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency,Transportation used",Somewhat agree,Strongly agree,Underweight,Neither agree nor disagree,20.359,54.007,54.762,14,Overweight,Somewhat agree,"Gender,Age,Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency,Time using technology devices",Somewhat agree,Somewhat agree,Overweight,Strongly agree,31.517,65.636,66.793,13,Overweight,Somewhat agree,"Gender,Age,Height,Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,12.495,45.43,46.667,15,Healthy,Somewhat agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring",Strongly agree,Somewhat agree,Healthy,Somewhat agree,18.799,97.783,98.556,12,6,6,6,6,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,This artificial intelligence tool calculates based on factors that significantly affect weight. It calculates a larger multiplier for some factors and a smaller one for others. It handles the less important factors together,"good: Insightful, interesting; bad: It has not been revealed on what basis it selects a given person, what is the significant factor (I think gender and age are decisive)",Agree,Agree,5c2c6a46867f660001af7418,6377973662417cc45adc3ddd,63dcce69cfa738c1a7f87a71
2023-02-03 02:01:30,2023-02-03 02:49:16,IP Address,94.62.189.24,100,2865,True,2023-02-03 02:49:16,R_1mLvTOX9x6LKtbW,,,,,38.731,-9.1373,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,28.715,131.087,135.735,2,Healthy,Strongly agree,"Gender,Age,Height,Family member has overweight,Consumption of food between meals,Physical activity frequency,Transportation used",Neither agree nor disagree,Somewhat agree,Healthy,Somewhat agree,5.799,56.08,57.202,11,Healthy,Strongly agree,"Gender,Age,Height,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency,Time using technology devices,Transportation used",Somewhat agree,Strongly agree,Overweight,Somewhat agree,30.844,90.68,92.22,14,Overweight,Somewhat agree,"Gender,Age,Height,Family member has overweight",Somewhat agree,Somewhat disagree,Overweight,Somewhat agree,82.031,282.693,284.428,21,Healthy,Somewhat agree,"Gender,Age,Height,Family member has overweight,Consumption of food between meals",Somewhat agree,Somewhat agree,Healthy,Strongly agree,19.089,47.932,49.136,9,6,6,5,5,I agree somewhat,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,compares the patient's data with the data in the database - where each factor has a percentage that contributes to determining the BMI according to its negative/positive impact.,"good: the criteria. bad: the weight/impact of each. ",Strongly agree,Strongly agree,6012c2c191c56f078852ccf6,6377973662417cc45adc3ddd,63dccd1f435f6bdf4512b52d
2023-02-08 03:04:35,2023-02-08 03:14:29,IP Address,176.79.175.4,100,593,True,2023-02-08 03:14:29,R_BPrjPnImx7zWVVf,,,,,41.1384,-8.6168,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,19.743,36.987,37.685,2,Healthy,Strongly agree,"Family member has overweight,Consumption of food between meals",Somewhat agree,Neither agree nor disagree,Healthy,Somewhat agree,26.334,37.055,37.806,6,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food",Somewhat agree,Somewhat agree,Overweight,Neither agree nor disagree,10.309,20.345,20.96,8,Overweight,Strongly agree,Family member has overweight,Somewhat disagree,Somewhat disagree,Overweight,Somewhat agree,19.15,42.124,42.957,5,Healthy,Somewhat agree,"Family member has overweight,Consumption of food between meals",Strongly agree,Strongly agree,Healthy,Strongly agree,30.501,59.844,60.442,8,4,3,4,5,I disagree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,The tool takes into account various parameters related to the subject's lifestyle and uses them to make a prediction,I think the explanation should be more detailed about how much influence each parameter has in the final prediction,Strongly agree,Strongly agree,607b6943b02ad525b94b458b,6377973662417cc45adc3ddd,63e373a7ac87d0c07b04247f
2023-02-08 03:03:45,2023-02-08 03:20:03,IP Address,213.134.179.3,100,978,True,2023-02-08 03:20:04,R_1jAMyLaXK970kXM,,,,,52.2296,21.0067,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,2.248,141.157,141.459,20,Healthy,Neither agree nor disagree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Transportation used",Strongly disagree,Strongly disagree,Healthy,Strongly agree,19.487,84.185,84.415,14,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food",Neither agree nor disagree,Somewhat agree,Overweight,Somewhat agree,12.036,39.649,41.088,9,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Consumption of food between meals,Calories consumption monitoring",Neither agree nor disagree,Neither agree nor disagree,Overweight,Somewhat agree,18.334,79.729,82.402,12,Healthy,Somewhat agree,"Age,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring",Strongly agree,Somewhat agree,Healthy,Strongly agree,35.733,92.544,105.738,12,2,3,2,3,I'm neutral about it,I disagree somewhat,I disagree somewhat,I disagree strongly,I'm neutral about it,I disagree somewhat,I disagree somewhat,I'm neutral about it,I'm neutral about it,I disagree somewhat,I disagree somewhat,I'm neutral about it,I disagree strongly,I disagree somewhat,I disagree somewhat,I disagree somewhat," The tool predicts in a rather chaotic way, for example, 2 people quite similar in terms of consumption and activity were put into completely different categories",The explanation was rather good,Neither agree nor disagree,Agree,5f7dbf676967ef011aa8b0c3,6377973662417cc45adc3ddd,63e3737c5f0921df49381309
2023-02-08 03:04:07,2023-02-08 03:20:57,IP Address,89.64.60.113,100,1010,True,2023-02-08 03:20:57,R_3hoothRadqpwuMV,,,,,50.0585,19.9342,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,28.807,67.003,107.57,2,Healthy,Strongly agree,"Calories consumption monitoring,Physical activity frequency",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,56.336,81.375,82.481,6,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food",Somewhat agree,Somewhat agree,Overweight,Strongly agree,12.425,27.331,28.406,9,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,46.771,119.325,120.767,7,Healthy,Neither agree nor disagree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,12.521,37.435,38.554,7,4,5,3,4,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,based on different characteristics,time-consuming to understand,Somewhat agree,Somewhat agree,6000310a80e07e033fb175fa,6377973662417cc45adc3ddd,63e3738d932b7d370c0fec41
2023-02-08 03:05:22,2023-02-08 03:26:34,IP Address,94.234.101.45,100,1271,True,2023-02-08 03:26:34,R_d7mfJTPPQ2aWokV,,,,,59.3333,18.05,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,8.032,97.25,98.186,2,Healthy,Strongly agree,"Number of main meals,Calories consumption monitoring",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,47.525,111.646,112.471,6,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency,Transportation used",Somewhat agree,Somewhat agree,Overweight,Neither agree nor disagree,6.539,42.676,43.445,11,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Neither agree nor disagree,Obesity,Somewhat agree,21.934,67.163,67.918,11,Healthy,Strongly agree,"Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Strongly agree,Healthy,Strongly agree,12.739,86.578,88.813,7,3,5,4,4,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I agree somewhat,I disagree strongly,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,Uses different factors that contributes to a percentage result on a scale.,The graph was somewhat unclear about how the different factors affected the result.,Agree,Agree,5f5fc35dfcb0db07a1d4355f,6377973662417cc45adc3ddd,63e3737e6688318613ab9d28
2023-02-08 03:05:14,2023-02-08 03:29:55,IP Address,197.184.179.192,100,1480,True,2023-02-08 03:29:55,R_3svGG3TSPLxj9yV,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Calculating the average risk of the entire dataset.,73.229,339.601,347.359,7,Healthy,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables",Neither agree nor disagree,Somewhat agree,Underweight,Somewhat agree,56.412,105.642,107.059,13,Obesity,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Calories consumption monitoring",Neither agree nor disagree,Neither agree nor disagree,Obesity,Strongly agree,16.861,55.855,57.083,16,Healthy,Strongly agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring",Somewhat agree,Strongly agree,Obesity,Strongly agree,18.842,55.623,58.255,13,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Number of main meals,Calories consumption monitoring,Consumption of alcohol",Strongly agree,Strongly agree,Healthy,Strongly agree,25.515,81.36,82.817,12,5,4,5,6,I agree somewhat,I'm neutral about it,I agree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I'm neutral about it,I agree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,I agree strongly,I agree somewhat,"It predicts based on an individuals eating habits, food consumption and other physical factors.",Good - explains how the individual's weight category was predicted Bad - the explanation of the weight category based on the graph,Somewhat agree,Strongly agree,616f0d637bd490ff7b58dc46,6377973662417cc45adc3ddd,63e373a7e331caf39665c0c2
