StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.2,Q2.4,Q2.5_First Click,Q2.5_Last Click,Q2.5_Page Submit,Q2.5_Click Count,Q5.2,Q5.3,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7_First Click,Q6.7_Last Click,Q6.7_Page Submit,Q6.7_Click Count,Q7.2,Q7.3,Q8.2,Q8.3,Q8.4,Q8.5,Q8.6,Q8.7_First Click,Q8.7_Last Click,Q8.7_Page Submit,Q8.7_Click Count,Q9.2,Q9.3,Q10.2,Q10.3,Q10.4,Q10.5,Q10.6,Q10.7_First Click,Q10.7_Last Click,Q10.7_Page Submit,Q10.7_Click Count,Q11.2,Q11.3,Q12.2,Q12.3,Q12.4,Q12.5,Q12.6,Q12.7_First Click,Q12.7_Last Click,Q12.7_Page Submit,Q12.7_Click Count,QT.1,QT.2,QT.3,QT.4,QS.1,QS.2,QS.3,QS.4,QS.5,QS.6,QS.7,QS.8,QU.1,QU.2,QU.3,QU.4,QU.5,QU.6,QU.7,QU.8,QA.1,QA.2,QA.3,QA.4,PROLIFIC_PID,SESSION_ID,STUDY_ID
2023-03-13 04:45:28,2023-03-13 04:57:43,IP Address,188.250.186.11,100,735,True,2023-03-13 04:57:44,R_3BFxP5Pze5kf0qd,,,,,39.4434,-8.5192,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,59.108,185.813,187.709,2,High risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Somewhat agree,Somewhat agree,High risk,Somewhat agree,4.27,16.159,17.3,11,No risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Somewhat agree,Neither agree nor disagree,Low risk,Somewhat agree,27.441,70.002,70.671,13,High risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Somewhat agree,Neither agree nor disagree,High risk,Somewhat agree,3.785,26.513,27.791,14,Medium risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Neither agree nor disagree,Medium risk,Somewhat agree,6.173,36.107,36.911,9,4,5,3,4,I agree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I'm neutral about it,I'm neutral about it,I disagree somewhat,I agree somewhat,I disagree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,"it makes a decision based on age, number of crimes, number of previous arrestes...",everything was good,Somewhat agree,Somewhat agree,5dc8b885902a98623358a8ef,640efeaba4a98f7805c3aac9,63dce1b071e4438fefc7c55e
2023-03-13 04:45:07,2023-03-13 04:58:45,IP Address,87.212.110.221,100,818,True,2023-03-13 04:58:45,R_1Kp2T260gula5Su,,,,,51.3486,6.1333,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,1.183,83.902,84.991,17,High risk,Somewhat agree,"Number of juvenile major offenses,Number of previous arrest",Strongly agree,Strongly agree,High risk,Strongly agree,2.577,43.261,43.77,26,No risk,Strongly agree,"Age,Number of juvenile minor offenses,Number of previous arrest",Strongly agree,Strongly agree,No risk,Strongly agree,4.049,56.486,56.991,35,Medium risk,Somewhat agree,"Age,Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,Medium risk,Strongly agree,2.299,47.291,47.676,33,Low risk,Somewhat agree,"Age,The degree of the charge",Strongly agree,Strongly agree,Low risk,Strongly agree,5.733,92.997,94.268,29,6,6,6,6,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,"It is following a basic rule, making kinda a percentage calculation. ","The explanation was simply and easy to follow. ",Agree,Somewhat agree,616ed344e2f23b7597b423f7,640efe92fef14c7c830ba0fe,63dce1b071e4438fefc7c55e
2023-03-13 04:44:04,2023-03-13 04:59:56,IP Address,185.119.209.26,100,951,True,2023-03-13 04:59:57,R_24MotsJkdoq7C2B,,,,,50.9467,21.3807,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,38.594,87.98,89.169,20,High risk,Strongly agree,"Age,Number of juvenile major offenses,Number of previous arrest",Somewhat agree,Somewhat agree,High risk,Strongly agree,11.592,50.497,51.106,18,Low risk,Somewhat disagree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Strongly agree,Neither agree nor disagree,Low risk,Somewhat disagree,12.254,64.602,65.658,19,Low risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of previous arrest",Somewhat agree,Strongly agree,Medium risk,Somewhat agree,10.159,57.167,58.085,12,No risk,Strongly agree,"Age,Number of juvenile major offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Somewhat agree,Low risk,Somewhat agree,16.469,46.995,47.309,18,5,7. It is completely predictable.,6,6,I agree strongly,I agree strongly,I'm neutral about it,I disagree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,It takes information from database that have record of people that were charged for various reasons and checks their risk of recidive then compares it with judged individual crimes.,It shows clearly how it evaluates the risk chance. Bad in explanation was how age affects risk chance and how different crimes affect the score.,Somewhat agree,Agree,60de215acb07070b45aa1982,640efe710d33869230480517,63dce1b071e4438fefc7c55e
2023-03-13 04:45:09,2023-03-13 05:01:56,IP Address,196.47.207.237,100,1007,True,2023-03-13 05:01:57,R_1FPa2qP9Z7JcKox,,,,,-34.0486,18.4811,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,35.19,155.115,163.737,2,Medium risk,Somewhat agree,"Age,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Somewhat agree,High risk,Neither agree nor disagree,17.802,41.364,43.083,9,No risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Somewhat agree,No risk,Somewhat agree,65.002,91.074,97.548,8,High risk,Somewhat agree,"Age,Number of previous arrest,Description of the charge",Neither agree nor disagree,Neither agree nor disagree,High risk,Somewhat agree,3.823,36.088,37.307,8,Low risk,Somewhat agree,"Age,Description of the charge,The degree of the charge",Somewhat agree,Strongly agree,Low risk,Strongly agree,8.353,42.136,43.435,7,4,3,3,3,I disagree somewhat,I disagree somewhat,I'm neutral about it,I disagree strongly,I disagree somewhat,I disagree somewhat,I disagree strongly,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I'm neutral about it,I disagree somewhat,"It looks at the description and degree of the charge, the number of previous arrests, both major and minor offences, and lastly the age.  ","What is bad about the explanation, the percentages for age and number of arrests kept changing without an explanation as to why they change and how should we know which percentage to increase or decrease. ",Somewhat agree,Neither agree nor disagree,611bc22b3ed5adb17c5852fa,640efeaa331ca74e62c52d6f,63dce1b071e4438fefc7c55e
2023-03-13 04:43:47,2023-03-13 05:02:07,IP Address,88.156.246.185,100,1100,True,2023-03-13 05:02:08,R_22RkhcmNR1G7pSe,,,,,54.2527,20.8121,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,18.822,94.775,95.996,6,High risk,Strongly agree,"Age,Race,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Strongly agree,High risk,Strongly agree,25.287,66.056,67.112,12,Medium risk,Strongly agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly disagree,Medium risk,Somewhat agree,5.279,120.999,123.929,12,High risk,Strongly agree,"Age,Race,Number of juvenile major offenses,Number of previous arrest,Description of the charge",Somewhat agree,Strongly disagree,High risk,Strongly agree,29.023,75.546,76.594,10,Low risk,Strongly agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Neither agree nor disagree,Low risk,Strongly agree,44.518,118.612,119.553,12,3,6,2,2,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I disagree strongly,I disagree strongly,I agree strongly,I disagree strongly,I'm neutral about it,I'm neutral about it,I disagree strongly,I agree somewhat,I'm neutral about it,I agree strongly,I disagree somewhat,I agree somewhat,"pretty good, but for example sociopsychological aspects or situational factors seem to not be able o coun by te machine.",Pretty good.,Agree,Agree,5de637df1abb5059e776aab2,640efe5ebf6c1fafdd6db3fd,63dce1b071e4438fefc7c55e
2023-03-13 04:52:35,2023-03-13 05:02:09,IP Address,197.100.96.82,100,574,True,2023-03-13 05:02:10,R_1N96cJwmZGPihKi,,,,,-33.9258,18.4259,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,29.927,78.406,79.692,2,High risk,Somewhat agree,"Gender,Age,Race,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,16.79,26.15,26.795,12,No risk,Neither agree nor disagree,"Gender,Age,Race,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Somewhat agree,No risk,Strongly agree,11.26,38.548,44.37,12,Medium risk,Somewhat agree,"Gender,Age,Race,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Somewhat agree,Medium risk,Strongly agree,7.284,27.82,28.425,16,Medium risk,Somewhat agree,"Gender,Age,Race,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Somewhat agree,Low risk,Somewhat agree,14.29,31.402,32.161,13,6,6,6,6,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,"It looks at different contributing factors (age, race, previous charges etc.) and determines the most logical deduction",The explanation was fine but it became more clear after the example and I was able to 'practice' one profile,Somewhat agree,Somewhat agree,6150cbe343b62ce72374093d,640efe7cdf013879c2ba54e3,63dce1b071e4438fefc7c55e
2023-03-13 04:45:23,2023-03-13 05:03:45,IP Address,81.134.55.27,100,1101,True,2023-03-13 05:03:46,R_2Six5bFlRl5vayK,,,,,52.2536,-1.382,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,162.176,203.16,204.805,2,Medium risk,Strongly agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,13.293,44.482,45.195,10,Medium risk,Somewhat agree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Strongly disagree,Strongly disagree,Medium risk,Strongly agree,17.744,37.853,38.676,10,High risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Somewhat agree,Medium risk,Strongly agree,5.926,25.83,26.473,11,Low risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Somewhat agree,Low risk,Strongly agree,75.937,126.172,127.035,10,6,6,5,5,I agree strongly,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,It predicts using a precentage based on different factors,It was clear but i think more weight should be carried in the charges,Strongly agree,Strongly agree,62fb7a556d690575998ccb79,640efea92ee994478e72a0b6,63dce1b071e4438fefc7c55e
2023-03-13 04:54:17,2023-03-13 05:07:59,IP Address,85.74.103.199,100,822,True,2023-03-13 05:08:00,R_1iew07w8XuCjfBg,,,,,37.9433,23.7098,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,25.526,61.62,65.683,2,High risk,Strongly agree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Strongly agree,Somewhat agree,High risk,Somewhat agree,18.972,41.181,41.985,12,Low risk,Somewhat agree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Neither agree nor disagree,Somewhat agree,No risk,Somewhat agree,33.088,53.598,54.981,8,Medium risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Somewhat agree,Neither agree nor disagree,Low risk,Somewhat agree,10.653,53.675,54.498,11,Medium risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Neither agree nor disagree,Somewhat disagree,Medium risk,Somewhat agree,13.49,38.879,40.495,17,3,3,2,3,I'm neutral about it,I disagree somewhat,I disagree strongly,I disagree somewhat,I disagree strongly,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree strongly,I disagree strongly,I disagree strongly,I agree somewhat,I disagree strongly,I agree somewhat,I'm neutral about it,Gives a base score based on type of charge and then adds or detracts depending on previous arrests (and when underaged) taking account age.,"Sort of ok, but there is nuance in the category of offence.Major offence is a drug charge of cannabis and an assault. I think the ai doesnt take this into account",Strongly agree,Agree,5ae0b456dc323f0001635e0b,640f00d353a3c718ed42fbd0,63dce1b071e4438fefc7c55e
2023-03-13 04:44:24,2023-03-13 05:15:13,IP Address,188.137.75.95,100,1848,True,2023-03-13 05:15:14,R_sOss7DhVIsmXwLn,,,,,50.0914,18.5385,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,381.269,445.896,486.601,2,High risk,Strongly agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Strongly agree,Strongly agree,High risk,Strongly agree,11.366,41.597,42.12,8,Low risk,Somewhat agree,"Age,Number of juvenile minor offenses,Number of previous arrest",Neither agree nor disagree,Neither agree nor disagree,Low risk,Somewhat agree,4.291,36.535,37.765,13,High risk,Strongly agree,"Age,Number of juvenile major offenses,Number of previous arrest",Somewhat agree,Somewhat agree,Medium risk,Somewhat agree,20.273,59.997,60.548,9,Low risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Somewhat agree,Low risk,Somewhat agree,17.294,98.896,99.6,11,5,5,5,5,I agree strongly,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,"It predicts by taking into consideration age, previous crimes etc.",Everything was ok,Agree,Agree,5ff9dae550f0663236a53c19,640efe8617765b2483acdde6,63dce1b071e4438fefc7c55e
2023-03-13 04:50:06,2023-03-13 05:25:02,IP Address,79.169.89.240,100,2095,True,2023-03-13 05:25:02,R_D8Na8o4jqpFdXTX,,,,,38.6839,-9.3102,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,100.245,132.143,139.645,2,High risk,Somewhat agree,"Age,Number of previous arrest,Description of the charge",Somewhat agree,Somewhat agree,High risk,Somewhat agree,5.101,28.019,28.615,7,Medium risk,Somewhat agree,Description of the charge,Somewhat disagree,Somewhat disagree,Medium risk,Somewhat agree,6.726,27.308,29.451,5,Medium risk,Somewhat agree,Number of previous arrest,Somewhat agree,Somewhat agree,Medium risk,Somewhat agree,8.932,24.532,25.244,5,Low risk,Somewhat agree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Somewhat agree,Low risk,Somewhat agree,18.062,47.383,48.437,7,5,3,5,5,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I disagree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,"The tool predicts really well according to the information provided. However the risk cannot be measured solely based on ""objetive"" information, a psychological assessment needs to be done as well in order to fully understand the risk",All the criterias used were explained in a simple way (good),Agree,Agree,60d244340aa027629f0472f6,640efe8e61ad8eb40ba6186d,63dce1b071e4438fefc7c55e
2023-03-13 05:23:08,2023-03-13 05:33:37,IP Address,84.125.98.147,100,628,True,2023-03-13 05:33:37,R_1F8H22glUPcJbqy,,,,,36.7162,-4.4161,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,2.903,94.165,98.202,15,High risk,Strongly agree,"Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,1.213,30.893,31.386,23,No risk,Strongly agree,Number of previous arrest,Strongly agree,Strongly agree,No risk,Strongly agree,0.958,9.995,10.461,11,Medium risk,Somewhat agree,Number of previous arrest,Strongly agree,Somewhat agree,Medium risk,Strongly agree,6.373,48.307,49.907,19,No risk,Somewhat agree,Number of previous arrest,Strongly agree,Somewhat agree,No risk,Strongly agree,2.473,27.103,27.769,15,5,6,5,5,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,It takes into account the criminal record plus the demographic data of the person and the current crime itself.,I think that the colors and % made it easy to understand. Nothing seemed bad to me.,Somewhat agree,Neither agree nor disagree,610a52647a452dee7ca89360,640f07865f006566ec4da672,63dce1b071e4438fefc7c55e
2023-03-13 06:11:19,2023-03-13 06:35:44,IP Address,91.64.94.13,100,1464,True,2023-03-13 06:35:44,R_1ettUVse9B6bRm0,,,,,52.553,13.4528,anonymous,EN,Help the judge decide whether to release a prisoner.,Selecting five individuals from a historical dataset at random and calculating the average.,35.86,97.094,101.301,3,Medium risk,Somewhat agree,Description of the charge,Somewhat agree,Neither agree nor disagree,High risk,Somewhat disagree,34.526,89.4,90.281,6,Low risk,Strongly agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Neither agree nor disagree,Somewhat agree,No risk,Somewhat agree,33.707,81.337,82.101,14,Medium risk,Strongly agree,"Age,Race,Number of previous arrest",Strongly agree,Strongly agree,Medium risk,Strongly agree,11.667,55.028,56.944,8,Low risk,Somewhat agree,"Race,Number of juvenile major offenses,Number of juvenile minor offenses",Somewhat agree,Strongly agree,Low risk,Strongly agree,11.174,106.155,107.023,9,6,6,5,7. It is completely efficient.,I agree somewhat,I'm neutral about it,I agree somewhat,I disagree somewhat,I'm neutral about it,I agree strongly,I disagree strongly,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree strongly,I agree strongly,I'm neutral about it,e current It looks at how many prior offences as juvenile and adult age committed and weights them against the severity of the commited crime. It also takes into account how old the offender is.,I liked how the specific percentage weights were explained. I disliked how the text was formatted.,Strongly agree,Agree,627bbf69ab2788507bc421a2,640f12d5e0d56b8aa3745d41,63dce1b071e4438fefc7c55e
2023-03-13 10:38:18,2023-03-13 10:49:16,IP Address,189.128.171.181,100,658,True,2023-03-13 10:49:17,R_3qm1eb5gyrdXfXW,,,,,20.6125,-100.462,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,11.43,37.189,42.488,2,High risk,Somewhat agree,"Number of juvenile minor offenses,Number of previous arrest",Strongly agree,Strongly agree,High risk,Strongly agree,12.164,63.528,64.403,8,Low risk,Strongly agree,"Age,Number of juvenile minor offenses,Number of previous arrest",Strongly agree,Somewhat agree,Low risk,Strongly agree,12.048,39.36,39.958,10,High risk,Somewhat agree,Number of previous arrest,Strongly agree,Strongly agree,Medium risk,Strongly agree,38.309,46.112,46.691,6,Medium risk,Somewhat disagree,"Age,Number of juvenile major offenses,Number of previous arrest",Strongly agree,Strongly agree,Low risk,Strongly agree,17.388,64.292,64.851,8,6,5,6,7. It is completely efficient.,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,The AI predicts the risk based off of a data base fed to it of other prisoners and applies patterns it detects to specific cases based off of statistics.,I would like to know how its assured that the sample which is relatively small can represent a whole population of prisoners and I would also like to know if there is any bias in the data fed to it.,Strongly agree,Somewhat agree,612cdeffb0f43fcec973f0ff,640f51771d3b87736bc7bddd,63dce1b071e4438fefc7c55e
