StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.2,Q2.4,Q2.5_First Click,Q2.5_Last Click,Q2.5_Page Submit,Q2.5_Click Count,Q5.2,Q5.3,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7_First Click,Q6.7_Last Click,Q6.7_Page Submit,Q6.7_Click Count,Q7.2,Q7.3,Q8.2,Q8.3,Q8.4,Q8.5,Q8.6,Q8.7_First Click,Q8.7_Last Click,Q8.7_Page Submit,Q8.7_Click Count,Q9.2,Q9.3,Q10.2,Q10.3,Q10.4,Q10.5,Q10.6,Q10.7_First Click,Q10.7_Last Click,Q10.7_Page Submit,Q10.7_Click Count,Q11.2,Q11.3,Q12.2,Q12.3,Q12.4,Q12.5,Q12.6,Q12.7_First Click,Q12.7_Last Click,Q12.7_Page Submit,Q12.7_Click Count,QT.1,QT.2,QT.3,QT.4,QS.1,QS.2,QS.3,QS.4,QS.5,QS.6,QS.7,QS.8,QU.1,QU.2,QU.3,QU.4,QU.5,QU.6,QU.7,QU.8,QA.1,QA.2,QA.3,QA.4,PROLIFIC_PID,STUDY_ID,SESSION_ID
2023-03-13 04:39:40,2023-03-13 04:53:25,IP Address,82.146.238.62,100,825,True,2023-03-13 04:53:25,R_3CBrrzpVtc1v7DI,,,,,53.1227,18.0038,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,29.755,67.891,76.319,4,Overweight,Neither agree nor disagree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Transportation used",Somewhat agree,Neither agree nor disagree,Healthy,Somewhat agree,26.824,65.752,65.989,10,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Physical activity frequency,Transportation used",Somewhat agree,Strongly agree,Overweight,Somewhat agree,10.668,40.148,40.858,13,Healthy,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Physical activity frequency,Consumption of alcohol,Transportation used",Somewhat agree,Somewhat disagree,Healthy,Somewhat agree,14.248,38.952,40.124,12,Healthy,Strongly agree,"Family member has overweight,Physical activity frequency",Somewhat disagree,Somewhat disagree,Healthy,Neither agree nor disagree,12.653,46.045,46.377,9,1. I do not trust it at all.,2,2,4,I disagree somewhat,I disagree strongly,I disagree strongly,I disagree strongly,I disagree strongly,I disagree strongly,I disagree strongly,I agree strongly,I disagree somewhat,I'm neutral about it,I disagree strongly,I'm neutral about it,I disagree strongly,I disagree strongly,I disagree somewhat,I disagree strongly,"By comparing the number of high caloric meals, number of times that the person works out in the week and whether or not the family has an obesity problem.",There seemed to be quite a few factors that weren't needed at all for the prediction and it wasn't really explained which one of them were necessary.,Agree,Strongly agree,6171357438c12a4317bbdede,63dcdcdc1a072c876749c60a,640efd67fcdabb77b043c532
2023-03-13 04:39:11,2023-03-13 04:55:21,IP Address,77.49.21.13,100,970,True,2023-03-13 04:55:22,R_31cLSITM38y0uIa,,,,,40.6439,22.9358,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,6.61,69.969,94.311,3,Underweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals",Somewhat agree,Neither agree nor disagree,Healthy,Somewhat agree,20.523,75.231,77.735,7,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency,Time using technology devices",Strongly agree,Strongly agree,Overweight,Strongly agree,9.393,47.065,49.351,9,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency,Consumption of alcohol,Transportation used",Neither agree nor disagree,Neither agree nor disagree,Overweight,Somewhat agree,73.651,132.835,133.815,10,Healthy,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Underweight,Somewhat agree,41.194,111.978,112.716,7,5,4,4,4,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I disagree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,Not very much,It should me more detailed,Agree,Agree,5f1f52f09c3159141e330cbe,63dcdcdc1a072c876749c60a,640efd4d46bdea82b472a0c1
2023-03-13 04:38:21,2023-03-13 04:56:16,IP Address,41.13.104.200,100,1074,True,2023-03-13 04:56:17,R_A7rhfRd7VEd3fs5,,,,,-25.7599,28.2604,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,30.966,152.499,154.211,25,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Smoke,Consumption of daily water,Calories consumption monitoring,Consumption of alcohol",Somewhat agree,Strongly agree,Healthy,Strongly agree,10.059,99.149,100.806,59,Obesity,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Strongly agree,1.402,33.826,35.073,36,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,2.478,42.065,43.474,30,Healthy,Somewhat agree,Family member has overweight,Somewhat agree,Somewhat agree,Underweight,Somewhat agree,2.598,68.533,70.402,36,5,6,4,6,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,"checks information from individuals age,family members and basically their lifestyle habits ","the explanation was good ",Agree,Agree,61330f324c6c15a907dc2706,63dcdcdc1a072c876749c60a,640efd1a1ed7d8a959c52dab
2023-03-13 04:39:30,2023-03-13 04:56:41,IP Address,88.157.224.211,100,1031,True,2023-03-13 04:56:42,R_2DV3hcl5IusAE2X,,,,,41.4043,-8.5139,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,36.04,72.415,103.51,4,Overweight,Somewhat agree,"Age,Height,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,30.933,55.332,56.035,14,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Physical activity frequency,Time using technology devices",Somewhat agree,Strongly agree,Overweight,Somewhat agree,8.082,61.418,62.734,14,Overweight,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,20.526,58.9,59.683,12,Healthy,Neither agree nor disagree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency,Time using technology devices",Somewhat agree,Somewhat agree,Healthy,Neither agree nor disagree,11.037,95.427,97.087,15,5,5,5,5,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,"I think it did a fairly good job evaluating the health status of an individual based on his habits. ",The explanation was simple and clear.,Agree,Strongly agree,5bd1d56694403600013e2b0b,63dcdcdc1a072c876749c60a,640efd61a4cb2dbfc0d0bc35
2023-03-13 04:39:06,2023-03-13 04:56:44,IP Address,41.147.0.243,100,1057,True,2023-03-13 04:56:44,R_3OcPqJXf6k6VcSp,,,,,-33.914,18.4129,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,2.383,62.584,68.999,18,Overweight,Somewhat agree,"Age,Height,Frequent consumption of high caloric food,Physical activity frequency",Neither agree nor disagree,Neither agree nor disagree,Overweight,Somewhat agree,10.549,36.33,36.886,8,Obesity,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency,Time using technology devices",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,10.601,31.561,32.4,11,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Strongly agree,7.946,51.725,52.657,12,Healthy,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,14.066,148.928,176.228,32,5,4,4,4,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I disagree somewhat,I'm neutral about it,I'm neutral about it,I disagree somewhat,"It predicts using weight, height, age, high calory food intake and family member obesity mainly.",the explanation was very basic and in actuality its a bit more complex.,Somewhat agree,Somewhat agree,60d336457da539b0a93cb7d3,63dcdcdc1a072c876749c60a,640efd470a582eb0595e0f3e
2023-03-13 04:38:48,2023-03-13 04:57:32,IP Address,79.169.56.135,100,1123,True,2023-03-13 04:57:32,R_3egCFAJHZHsC3sk,,,,,38.731,-9.1373,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,5.581,107.653,136.161,9,Overweight,Somewhat agree,"Frequency of consumption of vegetables,Smoke,Consumption of daily water,Calories consumption monitoring,Physical activity frequency,Time using technology devices,Consumption of alcohol",Strongly agree,Strongly agree,Healthy,Strongly agree,20.534,91.062,92.042,25,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,20.966,56.613,57.682,16,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Somewhat agree,6.367,73.496,74.925,17,Healthy,Strongly agree,Physical activity frequency,Strongly disagree,Somewhat disagree,Healthy,Somewhat agree,2.218,59.922,60.414,15,5,4,4,5,I agree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I agree strongly,I'm neutral about it,I disagree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,"Based on family history, eating habits and physical activity.","It explained how the tool worked, but not exactly the weight of each aspect. For instance, it was strange that it said one of the factors to predict an individual was overweight was eating more than 3 meals a day and snacks in between, but then the tool classified somebody with those habits as ""healthy"".",Agree,Strongly agree,60bd2a9687416f883552a6b7,63dcdcdc1a072c876749c60a,640efd377e90c7a0c78f4712
2023-03-13 04:39:20,2023-03-13 04:59:04,IP Address,41.116.211.63,100,1184,True,2023-03-13 04:59:05,R_3lxAKIcr87kZeFK,,,,,-31.584,28.787,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,6.53,222.939,224.702,12,Healthy,Strongly agree,"Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,27.421,65.093,66.302,12,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,42.113,111.074,112.746,15,Overweight,Somewhat agree,"Frequent consumption of high caloric food,Number of main meals,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,8.209,34.87,35.948,12,Underweight,Strongly agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Physical activity frequency",Strongly agree,Strongly agree,Underweight,Strongly agree,39.115,69.774,71.379,11,7. I trust it completely.,7. It is completely predictable.,7. It is completely reliable.,7. It is completely efficient.,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,It predicts the results by making use of background information of the individual.,The information provided is good and nothing was bad in the explanation.,Strongly agree,Agree,61329c2e406ccdcbcc1d1f54,63dcdcdc1a072c876749c60a,640efd51f0362a0ed242fbea
2023-03-13 04:42:48,2023-03-13 05:01:02,IP Address,41.113.2.118,100,1093,True,2023-03-13 05:01:03,R_26gplcGHtRCC3pb,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Selecting five individuals from a historical dataset at random and calculating the average.,60.23,195.235,196.476,45,Overweight,Neither agree nor disagree,Physical activity frequency,Strongly agree,Strongly agree,Obesity,Strongly agree,25.877,88.847,96.622,32,Obesity,Strongly agree,"Calories consumption monitoring,Physical activity frequency",Strongly agree,Somewhat agree,Overweight,Strongly agree,6.042,66.986,71.273,36,Healthy,Strongly agree,Family member has overweight,Neither agree nor disagree,Neither agree nor disagree,Obesity,Somewhat agree,3.915,56.733,57.929,28,Healthy,Strongly agree,"Family member has overweight,Physical activity frequency",Strongly agree,Strongly agree,Underweight,Strongly agree,5.553,62.954,64.111,39,3,4,2,2,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I disagree strongly,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,IT USES THE HISTORY OF THE FAMILY AND THE PHYSICAL ACTIVITY OF THE PERSON,ITDID NOT EXPLAIN ABOUT THE HEIGHT BUT ONLY THE WEIGHT,Strongly agree,Strongly agree,615b4620aa126c6a70b84bd1,63dcdcdc1a072c876749c60a,640efd6926b4805042d135b5
2023-03-13 04:40:01,2023-03-13 05:01:38,IP Address,178.43.243.6,100,1296,True,2023-03-13 05:01:39,R_2ZIlprMu5pbisL0,,,,,51.2487,22.5757,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,37.118,112.236,119.203,2,Overweight,Somewhat disagree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables",Somewhat agree,Somewhat disagree,Overweight,Neither agree nor disagree,17.817,94.101,97.135,26,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,1.183,60.551,61.801,22,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Physical activity frequency",Strongly agree,Somewhat agree,Overweight,Strongly agree,17.534,67.335,67.802,25,Healthy,Neither agree nor disagree,"Number of main meals,Consumption of food between meals",Somewhat agree,Strongly disagree,Healthy,Strongly agree,33.601,148.67,149.62,25,5,5,4,6,I agree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,I disagree strongly,I disagree somewhat,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I guess it looks at the criteria and compares them with the base ones of each type of weight.,"I wasn't clearly shown which criteria the AI considered the most important. Having been only shown that, if some of the criteria were different, then the AI prediction would have been different, wasn't really helpful.",Agree,Somewhat agree,5ecd7b06a1a9170e7806f51e,63dcdcdc1a072c876749c60a,640efd66b64358990028b6d7
2023-03-13 04:38:32,2023-03-13 05:02:41,IP Address,189.200.245.73,100,1448,True,2023-03-13 05:02:42,R_1NslRKjs1RLgRz7,,,,,23.1854,-102.8764,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,18.546,91.945,94.776,2,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,55.806,189.942,190.997,7,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,29.023,49.878,51.501,7,Obesity,Somewhat agree,"Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,8.654,29.174,29.525,8,Healthy,Strongly agree,"Calories consumption monitoring,Physical activity frequency,Transportation used",Somewhat agree,Neither agree nor disagree,Underweight,Somewhat agree,424.8,463.425,464.362,7,6,5,6,6,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,"based on critical factors for health, such as frequent activity, high calories consumption",everything was really easy to understand,Agree,Agree,60dec770e794837d68214ae1,63dcdcdc1a072c876749c60a,640efd269d5d1d426a2cdf24
2023-03-13 04:40:11,2023-03-13 05:06:36,IP Address,197.155.125.6,100,1584,True,2023-03-13 05:06:36,R_27g3AbPZePGDzMw,,,,,-33.0254,27.908,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,112.574,249.958,256.882,2,Overweight,Somewhat agree,"Height,Family member has overweight",Somewhat agree,Somewhat disagree,Overweight,Somewhat agree,36.275,75.506,76.345,7,Overweight,Somewhat agree,"Height,Number of main meals,Consumption of daily water,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,26.814,91.781,93.436,10,Overweight,Somewhat agree,"Height,Frequent consumption of high caloric food,Calories consumption monitoring",Somewhat agree,Somewhat disagree,Overweight,Somewhat agree,85.148,137.085,138.98,7,Overweight,Somewhat agree,"Height,Frequency of consumption of vegetables,Consumption of alcohol",Somewhat disagree,Somewhat disagree,Overweight,Somewhat agree,35.207,96.399,97.542,11,3,3,4,3,I agree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,I disagree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I disagree somewhat,Yes,"Good was the height, what was bad was the not too detailed on the rest of the fields mentioned and Al prediction",Disagree,Somewhat agree,610a9e5d8ccbb50660120356,63dcdcdc1a072c876749c60a,640efd67e912e5a82087705f
2023-03-13 06:13:47,2023-03-13 06:20:02,IP Address,101.56.189.136,100,374,True,2023-03-13 06:20:02,R_ptLvVcz2KzLg1gd,,,,,42.353,14.1636,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,7.152,30.588,31.749,2,Underweight,Neither agree nor disagree,Physical activity frequency,Somewhat disagree,Somewhat disagree,Healthy,Neither agree nor disagree,5.746,18.058,19.981,6,Obesity,Strongly agree,"Height,Frequency of consumption of vegetables",Somewhat agree,Somewhat disagree,Overweight,Somewhat agree,10.767,33.05,33.88,10,Obesity,Somewhat agree,Calories consumption monitoring,Strongly agree,Strongly agree,Obesity,Strongly agree,11.144,22.12,22.977,5,Healthy,Strongly agree,"Family member has overweight,Physical activity frequency",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,12.31,25.648,26.465,7,5,4,5,6,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,Based on the data you shared,"I don't really believe in the use of BMI, but the explanation was clear enough.",Agree,Agree,5d024a1fb58b6f001a58f74d,63dcdcdc1a072c876749c60a,640f13735e3e5de40da28ef8
2023-03-13 06:04:50,2023-03-13 06:22:09,IP Address,83.243.216.174,100,1039,True,2023-03-13 06:22:10,R_2qgjk6oVk3cQWCp,,,,,62.4701,6.1815,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,37.568,121.833,123.017,2,Healthy,Somewhat agree,"Age,Height,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,20.799,56.913,57.567,10,Overweight,Somewhat agree,"Age,Height,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,9.585,35.805,36.793,9,Overweight,Somewhat disagree,"Age,Height,Family member has overweight,Physical activity frequency",Somewhat agree,Neither agree nor disagree,Overweight,Somewhat agree,94.979,172.972,174.239,9,Healthy,Somewhat agree,"Age,Height,Frequent consumption of high caloric food,Physical activity frequency",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,30.347,68.659,69.379,11,3,5,4,4,I agree somewhat,I disagree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,"It predicts based on input about age, gender, height, food intake, exercise, and family history","It does not know the amount of food the individual consumes. A young girl that eats 3 meals a day, without overweight parents, is not necessarily underweight just because she works out 2-4 times a week.",Somewhat agree,Somewhat agree,60cf1abc45635d791e2dcac0,63dcdcdc1a072c876749c60a,640f110a136ef31be44da6cf
2023-03-13 06:16:43,2023-03-13 06:39:06,IP Address,41.13.96.221,100,1342,True,2023-03-13 06:39:07,R_3qap6UzuKd5mfVB,,,,,-25.7599,28.2604,anonymous,EN,Based on weight and height,Analyzing the individual's aura and determining if it contains any indicators of obesity risk.,62.501,269.33,271.02,10,Healthy,Neither agree nor disagree,"Frequency of consumption of vegetables,Consumption of daily water,Physical activity frequency",Somewhat agree,Neither agree nor disagree,Overweight,Neither agree nor disagree,16.077,127.832,130.035,14,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Physical activity frequency",Somewhat agree,Neither agree nor disagree,Overweight,Somewhat agree,17.454,66.563,68.494,14,Overweight,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Number of main meals",Somewhat agree,Somewhat disagree,Overweight,Somewhat disagree,15.015,84.564,86.097,17,Underweight,Neither agree nor disagree,"Family member has overweight,Frequency of consumption of vegetables,Physical activity frequency",Somewhat agree,Neither agree nor disagree,Underweight,Strongly agree,10.386,60.809,63.602,13,3,4,4,4,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,Using the family history records and your consuming of food,The whole information was well explained,Strongly agree,Strongly agree,60eaac9e9b27ce557bd8fc58,63dcdcdc1a072c876749c60a,640f137bb701864db7f9cc56
2023-03-13 12:02:27,2023-03-13 12:21:10,IP Address,187.190.23.235,100,1122,True,2023-03-13 12:21:10,R_2PtWQPytACMOXTf,,,,,25.6677,-100.2514,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,23.579,60.457,62.95,3,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,14.009,25.16,26.056,8,Overweight,Somewhat agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,9.264,20.416,21.593,7,Obesity,Somewhat agree,"Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,9.572,24.461,25.384,9,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Number of main meals,Physical activity frequency",Neither agree nor disagree,Neither agree nor disagree,Healthy,Neither agree nor disagree,33.422,69.508,70.634,10,5,5,5,6,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,"The tool predicts by considering the number of meals, physicial activity, high caloric food and the consumption of vegetables.",Somenthing good in the explanation were he factors that the tool considerates; something bad was that the do not explain completely about specific factors that may determine the final result and was a little bit confusing.,Somewhat agree,Agree,60efc61b7b9f908aea94ed57,63dcdcdc1a072c876749c60a,640f652d9af8068437dad1ed
