StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.2,Q2.4,Q2.5_First Click,Q2.5_Last Click,Q2.5_Page Submit,Q2.5_Click Count,Q5.2,Q5.3,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7_First Click,Q6.7_Last Click,Q6.7_Page Submit,Q6.7_Click Count,Q7.2,Q7.3,Q8.2,Q8.3,Q8.4,Q8.5,Q8.6,Q8.7_First Click,Q8.7_Last Click,Q8.7_Page Submit,Q8.7_Click Count,Q9.2,Q9.3,Q10.2,Q10.3,Q10.4,Q10.5,Q10.6,Q10.7_First Click,Q10.7_Last Click,Q10.7_Page Submit,Q10.7_Click Count,Q11.2,Q11.3,Q12.2,Q12.3,Q12.4,Q12.5,Q12.6,Q12.7_First Click,Q12.7_Last Click,Q12.7_Page Submit,Q12.7_Click Count,QT.1,QT.2,QT.3,QT.4,QS.1,QS.2,QS.3,QS.4,QS.5,QS.6,QS.7,QS.8,QU.1,QU.2,QU.3,QU.4,QU.5,QU.6,QU.7,QU.8,QA.1,QA.2,QA.3,QA.4,PROLIFIC_PID,SESSION_ID,STUDY_ID
2023-03-13 10:53:31,2023-03-13 11:03:40,IP Address,177.228.139.42,100,608,True,2023-03-13 11:03:40,R_3oL3RNXc1GNBwoJ,,,,,25.805,-109.0051,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,15.273,70.601,76.858,10,High risk,Somewhat agree,"Number of juvenile major offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Somewhat agree,High risk,Strongly agree,6.722,45.929,47.178,16,Low risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Neither agree nor disagree,Neither agree nor disagree,Low risk,Somewhat agree,2.613,27.248,29.543,15,Medium risk,Strongly agree,"Gender,Race,Number of previous arrest",Strongly agree,Strongly agree,Medium risk,Strongly agree,1.549,23.651,24.629,14,No risk,Somewhat agree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge",Somewhat agree,Somewhat agree,Low risk,Strongly agree,4.253,50.91,52.111,24,5,6,5,5,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree strongly,I agree somewhat,I agree strongly,I'm neutral about it,I agree strongly,It predicts comparing the case at hand with others the tool has in its memory to see a pattern,"I think it was a really easy explanation, easy to understand so I didnt see anything wrong with it",Agree,Agree,6135336b7ffeb440e6a0f042,640f54c44f16e455bde7e02a,63dcdfdfd44057fc703b7710
2023-03-13 10:52:08,2023-03-13 11:04:38,IP Address,81.36.67.80,100,749,True,2023-03-13 11:04:38,R_1rd0cL1QTcQbfg8,,,,,37.3727,-6.0673,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,25.373,73.629,77.435,2,High risk,Strongly agree,"Number of juvenile minor offenses,Number of previous arrest,Description of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,17.421,24.989,25.225,9,Low risk,Somewhat agree,"Age,Number of juvenile minor offenses",Strongly agree,Strongly agree,No risk,Strongly agree,88.804,120.683,121.038,8,High risk,Somewhat agree,Number of previous arrest,Somewhat agree,Somewhat agree,Medium risk,Somewhat agree,174.581,181.941,182.272,5,Low risk,Somewhat agree,"Age,Number of juvenile minor offenses,Number of previous arrest",Strongly agree,Strongly agree,Low risk,Strongly agree,23.156,37.452,37.72,8,6,6,6,7. It is completely efficient.,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,"based on previous charges, the gravity of those charges",Everything was good,Strongly agree,Strongly agree,612ecc90331b627f7aaac5dc,640f54b7078fe1c898e9a265,63dcdfdfd44057fc703b7710
2023-03-13 10:52:45,2023-03-13 11:04:52,IP Address,46.176.159.53,100,727,True,2023-03-13 11:04:53,R_Qh62RywpeRRbkEF,,,,,37.9842,23.7353,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,39.623,67.54,68.511,2,High risk,Strongly agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Somewhat agree,Strongly agree,High risk,Strongly agree,11.817,44.215,44.729,9,High risk,Somewhat agree,"Age,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Somewhat disagree,Somewhat disagree,High risk,Somewhat agree,15.294,34.74,35.385,8,Medium risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of previous arrest,Description of the charge",Strongly agree,Somewhat agree,Medium risk,Somewhat agree,30.401,67.713,68.67,8,Medium risk,Somewhat agree,"Age,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Somewhat agree,Low risk,Neither agree nor disagree,19.207,53.74,54.709,10,5,7. It is completely predictable.,5,5,I agree strongly,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,"the tool takes into consideration specific meters, such as description of charge, number of previous arrest, age etc, and compares thhem with a sample of 1500 past observations to conclude to a percentage on scale. The scale then shows the level of risk.",The bad part is that we dont have details on the sample that the AI does its comparison. The good part is that the scale at the end is very easy to understand.,Strongly agree,Strongly agree,5f3e8506cb479c0a96cf4aac,640f54db479b9ae9faa6a03c,63dcdfdfd44057fc703b7710
2023-03-13 10:52:33,2023-03-13 11:06:02,IP Address,82.44.43.64,100,808,True,2023-03-13 11:06:02,R_3qex5nHSWJMd0h8,,,,,55.9552,-3.2,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,6.275,127.228,128.398,3,High risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,4.533,19.503,20.147,14,No risk,Somewhat agree,"Age,Race,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Somewhat agree,No risk,Somewhat agree,4.342,15.044,15.912,11,Medium risk,Somewhat agree,"Age,Race,Number of juvenile major offenses,Number of previous arrest,Description of the charge",Somewhat agree,Somewhat agree,Medium risk,Somewhat agree,49.374,229.399,230.469,10,Low risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Somewhat agree,Low risk,Somewhat agree,8.958,19.667,20.444,14,6,7. It is completely predictable.,6,6,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,it uses different ingredients to predict the level of risk,the explanation is clear to understand but it does not specify which parts they are not considered,Agree,Agree,6404dc2fe3d69db85a205b76,640f54c8275fe624e28a922c,63dcdfdfd44057fc703b7710
2023-03-13 10:48:49,2023-03-13 11:09:30,IP Address,94.63.75.151,100,1240,True,2023-03-13 11:09:30,R_25FxP4xBGhfLYGX,,,,,38.731,-9.1373,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,0.638,216.392,217.152,5,High risk,Somewhat agree,"Gender,Age,Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,High risk,Somewhat agree,12.12,36.524,37.297,10,Low risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Neither agree nor disagree,Neither agree nor disagree,Low risk,Somewhat agree,2.924,29.933,30.589,12,Medium risk,Somewhat agree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Somewhat agree,Somewhat agree,Medium risk,Somewhat agree,17.387,36.68,37.526,8,Low risk,Somewhat agree,"Age,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Strongly agree,Somewhat agree,Low risk,Somewhat agree,11.495,83.208,84.836,10,6,5,5,6,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,"Uses variables like Age, number of prior arrests and reports, race, etc to consult a data base and make the prediction",It was cristal clear,Agree,Strongly agree,60951a228692926022c15fbd,640f53eb0e30b4d54ce41144,63dcdfdfd44057fc703b7710
2023-03-13 10:52:40,2023-03-13 11:10:23,IP Address,187.232.0.211,100,1062,True,2023-03-13 11:10:24,R_3lNHVflaIpCgU7L,,,,,21.8735,-102.2816,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,28.674,197.429,204.033,6,High risk,Strongly agree,"Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Strongly agree,High risk,Strongly agree,64.343,109.129,110.165,10,No risk,Somewhat agree,"Age,Number of juvenile minor offenses,Number of previous arrest",Strongly agree,Strongly agree,No risk,Strongly agree,17.742,96.727,97.57,8,Medium risk,Strongly agree,"Age,Number of previous arrest",Strongly agree,Strongly agree,Medium risk,Strongly agree,7.575,23.52,25.108,8,Low risk,Somewhat agree,"Number of juvenile minor offenses,The degree of the charge",Strongly agree,Strongly agree,Low risk,Strongly agree,18.697,27.197,28.223,6,6,5,6,6,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,"It based the results on the different factors given, where some of them had more impact in the decisions than the others, and it stars from a neutral side and starts the prediction based on each factor.","I think it was pretty good, but maybe they should give you more information on why some factors have more or less impact on the results.",Strongly agree,Strongly agree,61427c6197dbd74b990bb90f,640f54c2c46e1410122f517a,63dcdfdfd44057fc703b7710
2023-03-13 10:51:17,2023-03-13 11:11:42,IP Address,89.64.97.150,100,1224,True,2023-03-13 11:11:43,R_1d6WJlI2dsva4qk,,,,,54.353,18.659,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,37.038,142.565,146.101,3,High risk,Strongly agree,"Number of juvenile major offenses,Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,13.915,53.43,57.378,8,No risk,Strongly agree,"Age,Number of juvenile minor offenses,Number of previous arrest",Strongly agree,Strongly agree,No risk,Strongly agree,46.924,135.746,160.679,7,Medium risk,Somewhat agree,Number of previous arrest,Strongly agree,Strongly agree,Medium risk,Strongly agree,24.316,70.933,75.525,5,Medium risk,Somewhat agree,"Number of juvenile minor offenses,Number of previous arrest",Somewhat disagree,Somewhat disagree,Medium risk,Strongly agree,18.515,59.366,60.82,11,6,6,5,5,I agree strongly,I'm neutral about it,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,The tool made predictions based mainly on previous arrests and the seriousness of the crime,The good thing was that the tool scored well in most cases. The bad thing was that it put too much emphasis on previous arrests,Agree,Agree,60d4d4f6c31ab304dabafc09,640f5484b4e5a574c04469f3,63dcdfdfd44057fc703b7710
2023-03-13 10:53:10,2023-03-13 11:16:21,IP Address,151.18.136.124,100,1390,True,2023-03-13 11:16:22,R_1MY9eEtS3k8xcqg,,,,,45.4722,9.1922,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,56.645,167.128,176.25,2,High risk,Somewhat agree,"Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Somewhat agree,High risk,Somewhat agree,14.745,34.645,37.934,9,Low risk,Somewhat agree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Somewhat disagree,Low risk,Somewhat agree,97.166,147.587,148.782,7,High risk,Neither agree nor disagree,"Age,Race,Description of the charge",Neither agree nor disagree,Neither agree nor disagree,Medium risk,Somewhat agree,40.847,97.009,98.132,7,Low risk,Somewhat disagree,"Age,Race,The degree of the charge",Somewhat agree,Neither agree nor disagree,Low risk,Strongly agree,30.899,77.008,78.337,14,5,4,4,5,I agree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,By expressing a judgement based on data from 1500 prisoners.,I didn't fully understand what the risk of recidivism has to do with the risk of obesity.,Somewhat agree,Somewhat agree,5bc52287614ed50001e67214,640f54d75113df764004c08c,63dcdfdfd44057fc703b7710
2023-03-13 10:52:27,2023-03-13 11:18:31,IP Address,41.115.9.234,100,1564,True,2023-03-13 11:18:32,R_2qfmQNXj25u61ZE,,,,,-29.8556,31.0449,anonymous,EN,Help the judge decide whether to release a prisoner.,Selecting five individuals from a historical dataset at random and calculating the average.,134.761,247.217,252.865,2,High risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,17.425,58.292,60.328,9,No risk,Strongly agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge",Strongly agree,Strongly agree,No risk,Strongly agree,7.093,41.118,42.497,9,Medium risk,Somewhat agree,"Number of juvenile major offenses,Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,Medium risk,Strongly agree,76.398,130.37,133.575,7,Low risk,Somewhat agree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Strongly agree,Low risk,Strongly agree,48.379,97.963,111.126,8,6,5,7. It is completely reliable.,7. It is completely efficient.,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,"It predicts using information of the offenders found in the database, like previous arrests, description of the charge etc.",The good part is that it mentions the type of information used. I do not think there was anything bad with the explaining as it is easy understandable.,Agree,Agree,615d50afaa1ddf26457e079c,640f54c070cc5a2cb2d07c89,63dcdfdfd44057fc703b7710
2023-03-13 10:50:45,2023-03-13 11:19:15,IP Address,37.30.40.113,100,1710,True,2023-03-13 11:19:16,R_2CWeEbp53LHwjKD,,,,,52.2235,21.0251,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,13.086,134.135,135.695,5,Medium risk,Somewhat agree,"Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Strongly agree,Somewhat agree,High risk,Somewhat agree,25.926,47.382,47.65,8,Low risk,Somewhat agree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Somewhat agree,No risk,Somewhat agree,16.029,68.492,69.463,11,Medium risk,Somewhat agree,Number of previous arrest,Strongly agree,Strongly agree,Medium risk,Strongly agree,4.866,351.541,352.065,7,Medium risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Somewhat agree,Low risk,Somewhat agree,19.509,46.149,46.772,11,5,6,5,6,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,it predicts quite properly,the clarity was good,Agree,Agree,5f19b0402c60650214dac9a6,640f5461b2ed38f4819afd33,63dcdfdfd44057fc703b7710
2023-03-13 10:51:24,2023-03-13 11:36:53,IP Address,79.131.205.193,100,2728,True,2023-03-13 11:36:53,R_2y3NRe4QmsNh5Ig,,,,,37.634,22.7408,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,1312.307,1360.482,1362.609,4,High risk,Somewhat agree,"Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Strongly agree,High risk,Strongly agree,48.996,87.466,88.019,10,Low risk,Somewhat agree,"Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Somewhat agree,No risk,Somewhat agree,26.798,46.801,47.701,7,Low risk,Neither agree nor disagree,Number of previous arrest,Somewhat agree,Somewhat agree,Medium risk,Somewhat agree,40.596,59.577,60.26,5,Low risk,Somewhat agree,Description of the charge,Somewhat agree,Somewhat agree,Low risk,Somewhat agree,10.405,16.256,18.129,5,5,5,5,5,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,I disagree somewhat,I disagree strongly,I disagree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,"By summing the percentages of each risk that plays a role in the decision. ","I got that it excludes the race, but I didn't understand how the age affects the percentage.",Agree,Agree,5c94176f0791df0014366f00,640f548a896a8f999e735fd1,63dcdfdfd44057fc703b7710
2023-03-13 12:00:18,2023-03-13 12:09:10,IP Address,188.37.77.28,100,531,True,2023-03-13 12:09:10,R_2qmw0ihQBbLbllf,,,,,41.1691,-8.6793,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,46.483,79.716,81.323,2,High risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Somewhat agree,High risk,Somewhat agree,3.285,21.589,22.133,10,No risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Somewhat agree,No risk,Somewhat agree,15.478,80.27,80.901,13,Medium risk,Somewhat agree,"Age,Number of juvenile major offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Somewhat agree,Medium risk,Somewhat agree,5.829,26.237,26.907,10,Medium risk,Somewhat agree,"Age,Number of juvenile minor offenses,Number of previous arrest,Description of the charge",Somewhat agree,Somewhat agree,Medium risk,Somewhat agree,6.908,36.452,37.298,8,6,6,6,6,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,It learns about past history data to predict the likelihood of a subject commit the same crime again,Decent,Agree,Agree,5fdfd04b9bf07d83b2e5f780,640f64a3a66662a63799a24d,63dcdfdfd44057fc703b7710
2023-03-13 15:25:41,2023-03-13 15:34:28,IP Address,89.152.211.15,100,526,True,2023-03-13 15:34:28,R_1LbQqZ86CGrIU8K,,,,,41.2236,-8.5519,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,12.933,123.765,124.565,31,High risk,Strongly agree,"Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,4.145,16.715,17.015,11,Medium risk,Neither agree nor disagree,"Age,Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Somewhat disagree,No risk,Strongly agree,6.041,37.153,40.901,17,Medium risk,Strongly agree,Number of previous arrest,Strongly agree,Strongly agree,Medium risk,Strongly agree,14.847,26.487,26.922,7,Low risk,Strongly agree,"Number of juvenile minor offenses,Number of previous arrest",Strongly agree,Strongly agree,Low risk,Strongly agree,18.476,50.212,50.864,14,6,6,6,6,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree strongly,"Comparing with previous similar cases ","good was what influenced the AI to make a decision, bad was that it didn't went into to much detail",Agree,Agree,5ddc42cef25bc8000a201df6,640f94c17e0c63c883f5a616,63dcdfdfd44057fc703b7710
2023-03-13 15:25:38,2023-03-13 15:36:30,IP Address,94.61.51.165,100,652,True,2023-03-13 15:36:31,R_3CO4l5HlfEfO2xq,,,,,41.38,-8.771,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,68.051,183.825,184.647,21,Medium risk,Somewhat agree,"Number of previous arrest,The degree of the charge",Strongly agree,Somewhat agree,Medium risk,Somewhat agree,17.126,40.143,41.409,6,No risk,Strongly agree,"Age,Number of previous arrest",Strongly agree,Strongly agree,No risk,Strongly agree,8.128,26.556,27.077,9,Low risk,Somewhat agree,"Age,Number of previous arrest",Strongly agree,Somewhat agree,Medium risk,Somewhat agree,14.056,24.821,25.76,7,Low risk,Strongly agree,Description of the charge,Strongly agree,Strongly agree,Low risk,Strongly agree,9.388,18.92,20.26,5,6,6,5,6,I agree strongly,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,Based on the factors and description of the arrest. There's an weight associated with each factor and after that it calculates and predicts.,I think the explanation was pretty good.,Strongly agree,Agree,5ecd600061398f0bffb5ccef,640f94c9acb6dec9def517cd,63dcdfdfd44057fc703b7710
2023-03-13 15:26:16,2023-03-13 15:38:31,IP Address,217.216.83.231,100,734,True,2023-03-13 15:38:31,R_2OThASrJzkh56Kl,,,,,37.3831,-5.9707,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,41.12,79.351,80.793,3,High risk,Somewhat agree,"Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,22.7,41.713,42.412,8,No risk,Somewhat agree,"Number of juvenile minor offenses,Number of previous arrest",Strongly agree,Somewhat agree,No risk,Somewhat agree,18.93,56.725,57.303,8,Medium risk,Somewhat agree,"Age,Race,Number of previous arrest,The degree of the charge",Somewhat agree,Strongly agree,Medium risk,Somewhat agree,66.385,91.545,92.188,9,Low risk,Strongly agree,"Gender,Race,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Strongly agree,Low risk,Strongly agree,10.36,29.862,30.657,12,6,7. It is completely predictable.,6,6,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree strongly,Use some data from others scenarios it compare the actual scenario with them and make a prediction,I think the entire explanation is good.,Strongly agree,Agree,5f5c21d8af246b40932ec609,640f94cafb3567238bcc1f56,63dcdfdfd44057fc703b7710
