StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.2,Q2.4,Q2.5_First Click,Q2.5_Last Click,Q2.5_Page Submit,Q2.5_Click Count,Q5.2,Q5.3,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7_First Click,Q6.7_Last Click,Q6.7_Page Submit,Q6.7_Click Count,Q7.2,Q7.3,Q8.2,Q8.3,Q8.4,Q8.5,Q8.6,Q8.7_First Click,Q8.7_Last Click,Q8.7_Page Submit,Q8.7_Click Count,Q9.2,Q9.3,Q10.2,Q10.3,Q10.4,Q10.5,Q10.6,Q10.7_First Click,Q10.7_Last Click,Q10.7_Page Submit,Q10.7_Click Count,Q11.2,Q11.3,Q12.2,Q12.3,Q12.4,Q12.5,Q12.6,Q12.7_First Click,Q12.7_Last Click,Q12.7_Page Submit,Q12.7_Click Count,QT.1,QT.2,QT.3,QT.4,QS.1,QS.2,QS.3,QS.4,QS.5,QS.6,QS.7,QS.8,QU.1,QU.2,QU.3,QU.4,QU.5,QU.6,QU.7,QU.8,QA.1,QA.2,QA.3,QA.4,PROLIFIC_PID,SESSION_ID,STUDY_ID
2023-02-05 15:38:34,2023-02-05 15:52:08,IP Address,197.185.114.164,100,813,True,2023-02-05 15:52:08,R_3Ms7kI3KJDghHe9,,,,,-34.0486,18.4811,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,7.198,99.733,101.097,12,Healthy,Strongly agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Consumption of food between meals",Neither agree nor disagree,Somewhat agree,Healthy,Somewhat agree,6.429,28.081,29.208,14,Obesity,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of daily water,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,6.495,28.925,30.223,15,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Strongly agree,4.352,54.372,55.548,21,Healthy,Strongly agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Consumption of daily water,Calories consumption monitoring",Strongly agree,Strongly agree,Healthy,Strongly agree,2.604,30.56,31.761,18,5,6,6,6,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,"Based on age, height, food consumption, family history obesity",What was good was food consumption and what was bad family history,Agree,Strongly agree,6151894a56301c44acc4240e,63e02fe440f283207473606f,63dcdc51df3c7ba300977ea6
2023-02-05 15:38:40,2023-02-05 15:53:31,IP Address,91.234.102.5,100,891,True,2023-02-05 15:53:31,R_4UEoeWjgkXjcsQ9,,,,,50.811,19.1034,anonymous,EN,Based on weight and height,Calculating the average risk of the entire dataset.,42.808,141.682,142.545,2,Healthy,Strongly agree,"Age,Family member has overweight,Consumption of food between meals,Transportation used",Somewhat agree,Somewhat agree,Underweight,Neither agree nor disagree,30.117,83.79,84.472,9,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,11.054,41.922,42.594,7,Overweight,Somewhat agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,13.456,34.33,35.724,9,Healthy,Neither agree nor disagree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring",Somewhat agree,Somewhat agree,Healthy,Neither agree nor disagree,23.393,127.692,128.229,9,5,5,4,5,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,"It analyse data about age, height, food consumption, high calories food input, family obesity and some fitness activity","It was okay, nothing complicated ",Agree,Strongly agree,5f6361b6c855280160f23a7d,63e02fea1ffe1b1a9bf82a5d,63dcdc51df3c7ba300977ea6
2023-02-05 15:38:38,2023-02-05 15:54:36,IP Address,201.152.61.219,100,957,True,2023-02-05 15:54:37,R_1FLEjCIDLAgxl26,,,,,22.1414,-100.9853,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,19.381,57.609,58.508,5,Healthy,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency,Transportation used",Strongly agree,Neither agree nor disagree,Healthy,Somewhat agree,18.29,68.926,69.451,17,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,26.506,57.361,58.716,10,Obesity,Neither agree nor disagree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,5.12,25.759,26.854,12,Healthy,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Somewhat agree,6.981,27.192,28.598,16,6,5,5,6,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,"Takes information from the individual, such as caloric food intake, time for exercise, if family mebers have obesity, meals between food.",Eveything was good in the explanation,Strongly agree,Agree,5ec9ef3705a2fc1530977b07,63e02fc57ff6fc6ac001ea47,63dcdc51df3c7ba300977ea6
2023-02-05 15:37:50,2023-02-05 15:54:51,IP Address,41.116.161.170,100,1020,True,2023-02-05 15:54:51,R_dn9XvtgxMUAefJf,,,,,-33.914,18.4129,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,1.832,177.907,179.014,17,Healthy,Strongly agree,"Gender,Height",Somewhat agree,Somewhat disagree,Healthy,Somewhat agree,4.815,129.786,133.064,30,Obesity,Strongly agree,"Gender,Age,Height,Family member has overweight,Calories consumption monitoring",Strongly agree,Strongly agree,Overweight,Strongly agree,4.826,43.5,43.53,21,Overweight,Strongly agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring",Somewhat agree,Somewhat agree,Overweight,Strongly agree,9.374,77.609,78.474,31,Healthy,Strongly agree,"Gender,Age,Height,Frequency of consumption of vegetables,Number of main meals,Calories consumption monitoring",Strongly agree,Strongly agree,Healthy,Strongly agree,3.291,36.639,37.22,20,5,4,5,5,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,Yes,"The good thing was that it was detailed and easy to understand the bad thing is that it’s not 100 percent accurate ",Agree,Agree,6133f179d010ff586a101ac5,63e02fb35dcaa2f8f7fcd608,63dcdc51df3c7ba300977ea6
2023-02-05 15:38:24,2023-02-05 15:55:26,IP Address,41.145.194.232,100,1022,True,2023-02-05 15:55:28,R_1ONTwiT0HhhTDtC,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,48.873,135.986,137.304,8,Healthy,Strongly agree,Calories consumption monitoring,Somewhat agree,Somewhat agree,Healthy,Somewhat agree,12.871,94.299,95.956,15,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables",Strongly agree,Strongly agree,Overweight,Strongly agree,2.739,39.29,40.341,16,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring",Neither agree nor disagree,Somewhat disagree,Overweight,Somewhat agree,18.008,109.958,111.076,18,Healthy,Strongly agree,"Frequency of consumption of vegetables,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,5.547,28.779,29.767,10,3,1. It is not at all predictable.,4,3,I agree strongly,I'm neutral about it,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree strongly,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I disagree somewhat,"it predicts with factor of food consumption,if your family is overweight and if you measure your calories ",The good explanation was if your family is obese it increases to unhealthy and bad explanation is how height affects weight.,Strongly agree,Agree,615de3e40d03eeb59a0042c1,63e02fc4ae9ba35ba9b495a5,63dcdc51df3c7ba300977ea6
2023-02-05 15:37:45,2023-02-05 15:56:00,IP Address,187.190.173.111,100,1094,True,2023-02-05 15:56:00,R_38eWaP9EB0AepcB,,,,,25.6554,-100.3258,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,46.435,172.872,178.523,3,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Consumption of daily water,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol,Transportation used",Somewhat agree,Somewhat agree,Underweight,Somewhat agree,9.192,26.979,27.685,13,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Calories consumption monitoring,Physical activity frequency,Time using technology devices",Somewhat agree,Strongly agree,Overweight,Somewhat agree,37.256,77.449,78.258,14,Overweight,Somewhat agree,"Age,Height,Family member has overweight,Consumption of daily water",Somewhat agree,Neither agree nor disagree,Overweight,Somewhat agree,23.17,131.785,132.493,8,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Calories consumption monitoring",Somewhat agree,Somewhat agree,Healthy,Strongly agree,37.631,71.103,95.483,9,5,6,6,6,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,Predicts by the different information it gives you.,It was good to know the percentage.,Agree,Agree,60d8165bb57cc436cf393815,63e02fb3b7c5d3dbf0a1351c,63dcdc51df3c7ba300977ea6
2023-02-05 15:39:43,2023-02-05 15:56:53,IP Address,41.145.192.119,100,1029,True,2023-02-05 15:56:53,R_2wBL8jjFqa7eToG,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,22.178,181.629,183.63,3,Healthy,Strongly agree,"Height,Consumption of food between meals,Calories consumption monitoring,Consumption of alcohol,Transportation used",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,53.405,128.918,130.725,9,Obesity,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables",Somewhat disagree,Somewhat disagree,Obesity,Somewhat agree,12.454,34.656,35.763,8,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Consumption of food between meals,Calories consumption monitoring",Strongly agree,Strongly agree,Obesity,Strongly agree,12.689,39.091,40.27,9,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring",Strongly agree,Somewhat agree,Healthy,Somewhat agree,18.207,40.02,41.331,7,5,3,3,6,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I'm neutral about it,I agree strongly,I agree somewhat,I agree strongly,on the biases on history of obesity,the explanation was good,Agree,Agree,61505604478697bee544559f,63e02fc7961d2ceacfb4954e,63dcdc51df3c7ba300977ea6
2023-02-05 15:44:13,2023-02-05 15:57:25,IP Address,151.38.4.160,100,791,True,2023-02-05 15:57:25,R_12Pix4jWsZIisyN,,,,,45.4722,9.1922,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,25.595,106.217,107.894,8,Healthy,Strongly agree,"Height,Frequency of consumption of vegetables,Physical activity frequency",Somewhat agree,Somewhat agree,Underweight,Somewhat agree,39.677,97.124,98.062,13,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,6.086,28.1,28.839,11,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Strongly agree,23.027,79.165,80.193,13,Overweight,Neither agree nor disagree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,14.747,46.656,47.595,13,5,5,5,5,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I disagree strongly,I'm neutral about it,The prediction of the ai is based on different parameters of the person to be evaluated,"The explanation of the system is good, it's detailed",Strongly agree,Agree,608b16c5a5e10412a7c2d67c,63e031377ea2f96e59aab435,63dcdc51df3c7ba300977ea6
2023-02-05 15:39:29,2023-02-05 15:57:42,IP Address,88.95.143.219,100,1093,True,2023-02-05 15:57:43,R_21vKXXJ7nvWTsqe,,,,,60.8786,10.9858,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,19.856,121.677,124.343,2,Healthy,Somewhat agree,Number of main meals,Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,137.302,195.03,195.823,7,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,16.443,27.119,27.783,8,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring",Somewhat agree,Somewhat agree,Overweight,Neither agree nor disagree,19.628,54.85,55.193,10,Overweight,Somewhat disagree,Frequent consumption of high caloric food,Neither agree nor disagree,Somewhat agree,Healthy,Neither agree nor disagree,93.48,120.952,121.802,5,4,5,4,5,I agree somewhat,I disagree somewhat,I disagree somewhat,I disagree strongly,I agree somewhat,I'm neutral about it,I disagree strongly,I'm neutral about it,I'm neutral about it,I agree somewhat,I disagree strongly,I agree somewhat,I disagree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,"by using a score system ",i don't understand what the base/default value is,Somewhat agree,Agree,5fc57392a614900c2bf80b5a,63e02ff2ee364c48cfa41bc8,63dcdc51df3c7ba300977ea6
2023-02-05 15:38:46,2023-02-05 16:05:31,IP Address,85.193.255.18,100,1605,True,2023-02-05 16:05:32,R_1d4yMouuVyHJ3JH,,,,,53.1363,23.1602,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,29.787,179.77,184.923,2,Healthy,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Transportation used",Somewhat agree,Somewhat disagree,Healthy,Strongly agree,8.48,85.823,86.266,12,Obesity,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food",Strongly disagree,Strongly disagree,Obesity,Somewhat agree,51.36,106.228,109.076,6,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Consumption of food between meals,Calories consumption monitoring",Strongly agree,Strongly agree,Obesity,Strongly agree,50.038,133.096,133.722,9,Healthy,Somewhat agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring",Strongly agree,Neither agree nor disagree,Healthy,Somewhat agree,53.932,139.944,142.15,9,3,3,2,5,I agree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I disagree somewhat,I disagree strongly,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,it's increasing or decreasing overall objects score basing on information it has. Then basing on the score it gives result.,"Clarity of the steps was good. Examples was bad, AI seems to give different scores on the same information",Agree,Agree,60204fc17d6414661cece611,63e02fc353fd4973f21c7497,63dcdc51df3c7ba300977ea6
2023-02-05 15:37:41,2023-02-05 16:07:44,IP Address,188.251.143.229,100,1803,True,2023-02-05 16:07:45,R_3HB9pOvyXH4kW0y,,,,,41.1384,-8.6168,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,9.537,54.73,55.154,3,Healthy,Somewhat agree,Consumption of food between meals,Neither agree nor disagree,Somewhat agree,Healthy,Somewhat agree,64.76,74.657,75.616,5,Obesity,Somewhat agree,Frequent consumption of high caloric food,Somewhat agree,Somewhat agree,Overweight,Somewhat agree,8.37,15.778,16.424,7,Overweight,Somewhat agree,Frequent consumption of high caloric food,Neither agree nor disagree,Somewhat agree,Obesity,Strongly agree,24.808,82.801,83.064,14,Overweight,Somewhat agree,Frequent consumption of high caloric food,Neither agree nor disagree,Somewhat agree,Healthy,Somewhat agree,16.173,27.813,28.467,5,4,4,4,4,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,"According to multiple parameters related to weight, the AI tool uses this data to evaluate each component and give a final value to how it thinks the person in cause is.",The frequency of eating high caloric food and eating between meals. / Using public transportation.,Neither agree nor disagree,Neither agree nor disagree,5e19152c6b55081d6760e512,63e02fb0a4aa77e4988c5425,63dcdc51df3c7ba300977ea6
2023-02-05 16:46:12,2023-02-05 17:24:42,IP Address,95.22.190.123,100,2310,True,2023-02-05 17:24:43,R_1IyjhBdIE22CCjf,,,,,37.4711,-4.439,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,3.128,394.516,395.307,150,Healthy,Strongly agree,"Consumption of alcohol,Transportation used",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,6.853,344.659,345.809,172,Overweight,Somewhat agree,"Family member has overweight,Consumption of food between meals,Consumption of alcohol,Transportation used",Strongly agree,Strongly agree,Overweight,Strongly agree,3.563,137.712,138.804,111,Overweight,Strongly agree,"Family member has overweight,Consumption of food between meals,Physical activity frequency,Consumption of alcohol,Transportation used",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,4.49,138.783,141.403,95,Healthy,Somewhat agree,"Family member has overweight,Consumption of food between meals",Strongly agree,Strongly agree,Healthy,Strongly agree,2.985,94.213,95.601,93,6,6,6,6,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,The artificial intelligence tool predicts taking into account a series of characteristics.,Everything was good in the explanation.,Strongly agree,Strongly agree,5fbfe145e52a44000a9c2966,63e03f80d3785a17a2a134c1,63dcdc51df3c7ba300977ea6
2023-02-08 02:52:07,2023-02-08 03:06:01,IP Address,5.64.217.177,100,833,True,2023-02-08 03:06:02,R_3D5afJwb1yrPySg,,,,,53.0786,-1.2383,anonymous,EN,Based on weight and height,Selecting five individuals from a historical dataset at random and calculating the average.,10.608,54.361,56.101,8,Healthy,Somewhat agree,"Height,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Transportation used",Somewhat agree,Somewhat agree,Underweight,Strongly agree,4.327,71.348,72.248,20,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals",Somewhat agree,Somewhat agree,Overweight,Strongly agree,0.678,13.735,14.35,16,Overweight,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency,Transportation used",Somewhat agree,Somewhat agree,Obesity,Strongly agree,0.824,27.434,28.026,24,Overweight,Somewhat agree,"Height,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Transportation used",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,1.243,21.936,23.427,23,4,2,5,5,I'm neutral about it,I disagree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I disagree somewhat,"It predicts BMI based on questions such as meals consumed, calorie counting, snacking between meals. It then works out a percentage and works out someone’s weight",The percentages were hard to work out mathematically but the outcome seemed accurate,Somewhat agree,Agree,61530d287ad99f144578cc26,63e370c216b9331bd1e027d0,63dcdc51df3c7ba300977ea6
2023-02-08 02:48:26,2023-02-08 03:07:40,IP Address,151.43.126.67,100,1154,True,2023-02-08 03:07:41,R_3R2T2Pu1Bp4Yifw,,,,,43.1479,12.1097,anonymous,EN,Based on weight and height,Asking family and friends of the individual to assess the risk of this individual.,20.699,65.233,66.435,2,Healthy,Neither agree nor disagree,"Consumption of food between meals,Consumption of daily water,Calories consumption monitoring,Physical activity frequency",Neither agree nor disagree,Neither agree nor disagree,Healthy,Neither agree nor disagree,29.301,60.084,61.087,11,Obesity,Somewhat agree,"Family member has overweight,Physical activity frequency,Time using technology devices,Transportation used",Neither agree nor disagree,Somewhat agree,Overweight,Strongly agree,18.452,39.404,40.429,10,Overweight,Neither agree nor disagree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency,Transportation used",Somewhat agree,Neither agree nor disagree,Overweight,Neither agree nor disagree,36.09,115.842,117.088,9,Healthy,Somewhat agree,"Frequency of consumption of vegetables,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,9.883,279.183,288.883,6,5,3,5,5,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,"the AI gives point based body data, habits, and family genetics ","the good things was to have scheme so it was easy to process and understand datas, the bad thing was that there wasn't a complete table of the values ",Somewhat agree,Somewhat agree,60cf4c2eeb3c2a1f61c3d15b,63e36fe1489b96c56091a41c,63dcdc51df3c7ba300977ea6
2023-02-08 02:47:59,2023-02-08 03:11:07,IP Address,161.230.200.94,100,1388,True,2023-02-08 03:11:08,R_ypYFfjnTiRb4yxb,,,,,40.6081,-8.6673,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,26.293,112.304,113.7,3,Healthy,Somewhat agree,"Calories consumption monitoring,Physical activity frequency,Transportation used",Strongly agree,Strongly agree,Underweight,Strongly agree,36.158,59.273,59.722,7,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,4.896,36.336,36.948,11,Overweight,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,42.507,69.056,69.86,10,Healthy,Neither agree nor disagree,"Height,Frequency of consumption of vegetables,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,9.567,31.508,32.001,9,6,6,6,6,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,By comparing information of individuals,everything was weel explained,Agree,Agree,5f25540e7f64f00dd19e5452,63e36fcd9822e8da5b826f84,63dcdc51df3c7ba300977ea6
2023-02-08 02:51:58,2023-02-08 03:12:00,IP Address,41.216.201.150,100,1201,True,2023-02-08 03:12:01,R_25EIkuvAZDxYbKp,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,51.823,225.729,227.266,6,Healthy,Somewhat agree,Height,Somewhat disagree,Somewhat agree,Underweight,Strongly agree,4.781,44.434,45.894,16,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency,Time using technology devices",Somewhat agree,Somewhat agree,Overweight,Strongly agree,4.884,40.3,41.784,17,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,2.895,59.109,60.486,16,Healthy,Somewhat agree,"Frequency of consumption of vegetables,Number of main meals,Consumption of alcohol",Somewhat agree,Somewhat agree,Healthy,Strongly agree,7.058,99.378,100.825,17,6,5,5,5,I agree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,It uses personal information from the individual to make the predictions,"The explanations are clear, however, the calculation of the percentages was very confusing.",Agree,Agree,60e855098de3cf2f568ddfc5,63e36fedff4a7c1880e203f2,63dcdc51df3c7ba300977ea6
2023-02-08 04:05:02,2023-02-08 04:21:58,IP Address,188.112.10.229,100,1016,True,2023-02-08 04:21:59,R_29cEhIRcfA4WYES,,,,,50.26,22.4287,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,38.078,296.051,296.815,8,Healthy,Strongly agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Neither agree nor disagree,Healthy,Somewhat agree,7.81,27.236,27.817,19,Overweight,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Consumption of daily water,Physical activity frequency",Somewhat agree,Neither agree nor disagree,Overweight,Somewhat agree,36.576,70.727,71.865,13,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Consumption of food between meals,Calories consumption monitoring",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,5.228,65.68,66.058,42,Healthy,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Consumption of daily water,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Strongly agree,2.421,18.145,18.581,14,5,7. It is completely predictable.,4,5,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,"It takes information about family, frequence of eating high calories meals, how many meals person eats and many more to increase or decrease the final score and based on that score it matches to the four categories",Everything was clear enough,Agree,Somewhat agree,5f4e76eff69af505fa21da55,63e380b19a674b965b34eedf,63dcdc51df3c7ba300977ea6
2023-02-05 15:38:55,2023-02-05 15:39:22,IP Address,79.168.196.108,1,26,False,2023-02-12 15:39:25,R_2eQNZCys3vzugYG,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60a59f1ab5dcd270787c083c,63e02ffe33904dca2ef8a368,63dcdc51df3c7ba300977ea6
2023-02-08 02:48:24,2023-02-08 03:03:08,IP Address,157.143.38.186,1,883,False,2023-02-15 03:03:12,R_2CdXNrqRdAu2fGu,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608aa6445d4cc2da1341b523,63e36fe563f7b521284ecb85,63dcdc51df3c7ba300977ea6
