StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.2,Q2.4,Q2.5_First Click,Q2.5_Last Click,Q2.5_Page Submit,Q2.5_Click Count,Q5.2,Q5.3,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7_First Click,Q6.7_Last Click,Q6.7_Page Submit,Q6.7_Click Count,Q7.2,Q7.3,Q8.2,Q8.3,Q8.4,Q8.5,Q8.6,Q8.7_First Click,Q8.7_Last Click,Q8.7_Page Submit,Q8.7_Click Count,Q9.2,Q9.3,Q10.2,Q10.3,Q10.4,Q10.5,Q10.6,Q10.7_First Click,Q10.7_Last Click,Q10.7_Page Submit,Q10.7_Click Count,Q11.2,Q11.3,Q12.2,Q12.3,Q12.4,Q12.5,Q12.6,Q12.7_First Click,Q12.7_Last Click,Q12.7_Page Submit,Q12.7_Click Count,QT.1,QT.2,QT.3,QT.4,QS.1,QS.2,QS.3,QS.4,QS.5,QS.6,QS.7,QS.8,QU.1,QU.2,QU.3,QU.4,QU.5,QU.6,QU.7,QU.8,QA.1,QA.2,QA.3,QA.4,PROLIFIC_PID,STUDY_ID,SESSION_ID
2023-03-09 02:52:20,2023-03-09 03:09:05,IP Address,137.215.174.175,100,1004,True,2023-03-09 03:09:05,R_0SrWjdwKwXqbC8h,,,,,-25.7599,28.2604,anonymous,EN,Based on weight and height,Selecting five individuals from a historical dataset at random and calculating the average.,7.072,193.848,194.438,5,Underweight,Strongly agree,"Gender,Age,Height,Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Number of main meals,Consumption of food between meals,Smoke,Consumption of daily water,Calories consumption monitoring,Time using technology devices,Consumption of alcohol",Strongly agree,Strongly agree,Healthy,Strongly agree,11.776,45.904,46.661,21,Obesity,Strongly agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Consumption of daily water,Calories consumption monitoring,Physical activity frequency,Time using technology devices,Consumption of alcohol",Strongly agree,Neither agree nor disagree,Obesity,Strongly agree,14.723,62.156,62.982,13,Overweight,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Strongly agree,Somewhat agree,Overweight,Strongly agree,34.874,96.561,98.319,11,Healthy,Strongly agree,"Height,Number of main meals,Calories consumption monitoring,Physical activity frequency,Transportation used",Strongly agree,Strongly disagree,Healthy,Strongly agree,36.956,79.852,80.566,9,5,6,4,5,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,Its predicts using the information given,"everything was clear I guess, just that the results were a shock to me",Strongly agree,Agree,611ce44efa3822c780ae383e,63dcd970e8af4bfbab953279,6409ac51e78486da0dd97a2f
2023-03-09 02:52:34,2023-03-09 03:09:45,IP Address,193.137.92.110,100,1030,True,2023-03-09 03:09:45,R_2rNHClaHzDPGD4K,,,,,41.5515,-8.4204,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,6.751,87.69,92.222,2,Healthy,Strongly agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Consumption of daily water,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,63.986,122.671,123.926,10,Obesity,Somewhat agree,"Height,Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Calories consumption monitoring,Physical activity frequency",Somewhat disagree,Somewhat disagree,Obesity,Somewhat agree,43.597,93.364,94.603,15,Underweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Neither agree nor disagree,Obesity,Strongly agree,20.478,63.502,64.39,10,Healthy,Strongly agree,"Gender,Age,Height,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Consumption of daily water,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Underweight,Strongly agree,21.291,57.273,58.32,12,4,4,3,2,I agree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,Body mass index in order to know in which category the individual is.,"The explanation is not bad, but the tool is too general to quantify each case.",Somewhat agree,Neither agree nor disagree,5fb65ad58d6ec70008c4ee34,63dcd970e8af4bfbab953279,6409ac608b841a10903a561f
2023-03-09 02:54:19,2023-03-09 03:09:54,IP Address,41.0.135.32,100,935,True,2023-03-09 03:09:55,R_1JKHXVHRkkOWlOV,,,,,-26.6668,27.9362,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,7.378,45.558,55.919,2,Overweight,Somewhat agree,Calories consumption monitoring,Somewhat agree,Somewhat agree,Healthy,Somewhat agree,21.642,45.301,45.945,7,Obesity,Somewhat agree,Physical activity frequency,Somewhat agree,Somewhat agree,Overweight,Somewhat agree,16.259,22.022,22.789,5,Overweight,Neither agree nor disagree,"Family member has overweight,Frequent consumption of high caloric food",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,23.939,40.581,41.312,6,Healthy,Somewhat agree,Family member has overweight,Somewhat agree,Neither agree nor disagree,Underweight,Neither agree nor disagree,39.604,53.386,54.282,5,5,5,5,5,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,By using existing information,Neutral,Neither agree nor disagree,Neither agree nor disagree,6107ae5e133188c85f55a74a,63dcd970e8af4bfbab953279,6409ac594d41c830e148abdf
2023-03-09 02:52:49,2023-03-09 03:10:03,IP Address,194.117.18.100,100,1034,True,2023-03-09 03:10:04,R_2fCbEvJ8ZhkHtV2,,,,,38.731,-9.1373,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,29.088,116.823,122.742,2,Healthy,Neither agree nor disagree,"Frequency of consumption of vegetables,Calories consumption monitoring",Somewhat agree,Somewhat agree,Healthy,Strongly agree,8.158,99.614,101.273,11,Overweight,Neither agree nor disagree,"Consumption of food between meals,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Neither agree nor disagree,19.165,45.184,46.372,8,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables",Neither agree nor disagree,Somewhat disagree,Overweight,Somewhat agree,9.843,26.109,27.942,7,Healthy,Somewhat agree,Physical activity frequency,Somewhat disagree,Strongly disagree,Healthy,Somewhat agree,51.622,82.995,86.443,7,4,5,5,5,I agree strongly,I'm neutral about it,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,The tool predicts mostly based on family members and how many times people workout and monitor the calories.,I don´t understad how the tool makes a diference betwean overwheigth and obesity. But I do get how it counts the exercice per week and the callories count.,Agree,Agree,614c42908447ed39ec42efd5,63dcd970e8af4bfbab953279,6409ac6d7d5c98445248aba1
2023-03-09 02:52:38,2023-03-09 03:11:00,IP Address,88.44.234.26,100,1101,True,2023-03-09 03:11:01,R_1KjMVkTjpiMC0jw,,,,,44.3607,11.7067,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,27.793,89.364,91.798,2,Healthy,Somewhat agree,"Frequency of consumption of vegetables,Consumption of daily water,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Somewhat agree,Somewhat agree,Healthy,Strongly agree,32.158,65.071,65.912,11,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Calories consumption monitoring,Physical activity frequency,Time using technology devices",Strongly agree,Strongly agree,Overweight,Strongly agree,13.063,37.484,38.347,10,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Physical activity frequency,Time using technology devices,Consumption of alcohol",Neither agree nor disagree,Neither agree nor disagree,Overweight,Somewhat agree,26.373,63.945,64.89,11,Healthy,Strongly agree,"Calories consumption monitoring,Physical activity frequency,Transportation used",Neither agree nor disagree,Somewhat disagree,Healthy,Somewhat agree,32.941,66.224,67.36,9,5,5,4,4,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,I'm neutral about it,I disagree somewhat,I agree somewhat,I'm neutral about it,The tools makes a prediction based on the data it receives but it doesn't take into consideration the differente nuances that can exists. With just one different answer it would have changed the category of a person.,"What was good was the description of the criteria used and the listing of the data necessary for the evaluation, but when it came to the explanation of the use of the graphic and how each category was divided using % it kinda became confusing",Somewhat disagree,Strongly agree,614f278cda88f680845e4eed,63dcd970e8af4bfbab953279,6409ac648b139fe77e611b56
2023-03-09 02:53:26,2023-03-09 03:13:40,IP Address,90.242.44.71,100,1213,True,2023-03-09 03:13:41,R_2rHPM9A22diag29,,,,,51.3188,-2.2034,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,6.282,294.409,296.393,2,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Calories consumption monitoring",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,12.256,22.38,23.303,6,Overweight,Somewhat agree,Physical activity frequency,Somewhat agree,Somewhat agree,Overweight,Somewhat agree,40.506,47.56,48.561,5,Overweight,Somewhat agree,Family member has overweight,Somewhat agree,Somewhat agree,Overweight,Somewhat agree,23.707,105.992,107.688,5,Healthy,Somewhat agree,Physical activity frequency,Somewhat agree,Neither agree nor disagree,Healthy,Neither agree nor disagree,16.659,23.789,24.661,5,6,5,6,6,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,"it looks at key factors and background information of the individual ","it showed me what that decisions was based on such as caloric intakes, amount of exercise and how that impacts the overall decision made",Agree,Agree,5e81ae7fce2595891c98d847,63dcd970e8af4bfbab953279,6409ac863a2f42416baeb1cd
2023-03-09 02:59:04,2023-03-09 03:14:54,IP Address,213.238.93.250,100,949,True,2023-03-09 03:14:54,R_dosFeMgxsKct5MR,,,,,51.8005,15.7205,anonymous,EN,Based on weight and height,Analyzing the individual's aura and determining if it contains any indicators of obesity risk.,10.949,136.998,137.342,3,Healthy,Strongly agree,"Frequency of consumption of vegetables,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,23.025,35.956,36.771,9,Healthy,Strongly agree,Physical activity frequency,Strongly agree,Strongly disagree,Healthy,Strongly agree,8.64,23.786,24.251,5,Overweight,Somewhat agree,Family member has overweight,Strongly agree,Somewhat disagree,Overweight,Somewhat agree,77.585,101.111,103.703,7,Healthy,Strongly agree,"Family member has overweight,Physical activity frequency",Strongly agree,Somewhat disagree,Healthy,Strongly agree,14.516,26.039,26.859,6,3,5,4,3,I agree strongly,I disagree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I agree strongly,I disagree somewhat,I disagree strongly,I disagree somewhat,I'm neutral about it,I agree strongly,I agree strongly,I'm neutral about it,I agree strongly,"The tool predicts mainly on family members, physical activity and eaten food","Everything was fine in explanation how it works. ",Agree,Agree,5f9bf54f84a1730009fc438f,63dcd970e8af4bfbab953279,6409ac744e6734d9f2192f50
2023-03-09 02:53:49,2023-03-09 03:23:01,IP Address,95.215.29.204,100,1751,True,2023-03-09 03:23:02,R_2ONKHs8vugfXDrL,,,,,50.2527,19.0284,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,30.072,66.285,67.842,3,Underweight,Somewhat agree,"Family member has overweight,Consumption of food between meals,Physical activity frequency",Neither agree nor disagree,Somewhat agree,Healthy,Somewhat agree,21.216,47.767,48.428,10,Overweight,Somewhat agree,"Family member has overweight,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,8.783,19.044,19.714,7,Overweight,Somewhat agree,Family member has overweight,Somewhat agree,Neither agree nor disagree,Overweight,Somewhat agree,58.358,101.484,102.131,15,Healthy,Strongly agree,"Family member has overweight,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat disagree,Healthy,Strongly agree,59.875,82.364,83.09,8,3,4,4,4,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,"quite correctly and reliably, but not 100%",the explanation was pretty good,Agree,Agree,613246daa944321e4ac316a2,63dcd970e8af4bfbab953279,6409ac5fcb444f7855a4a600
2023-03-09 02:52:35,2023-03-09 03:24:01,IP Address,45.11.60.202,100,1886,True,2023-03-09 03:24:02,R_28Tdo7U9VeU6xGz,,,,,51.0384,16.9723,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,6.514,95.791,98.015,15,Overweight,Somewhat agree,"Frequency of consumption of vegetables,Calories consumption monitoring",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,26.077,52.349,52.906,8,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency",Somewhat agree,Strongly agree,Overweight,Strongly agree,5.562,77.762,78.722,12,Overweight,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,27.723,79.891,81.771,10,Healthy,Strongly agree,"Family member has overweight,Physical activity frequency",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,10.611,63.714,65.713,8,4,5,5,5,I agree somewhat,I agree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I disagree strongly,I disagree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,AI takes few important datas and compare them with each other,Explanation showed all information the ai based its observations from but at the same time its fixated on 2 or 3 datas which increase chance of obesity,Somewhat agree,Somewhat agree,6092f0eecf69ccc8b6119609,63dcd970e8af4bfbab953279,6409ac5e7d5c98445248ab9d
2023-03-09 02:54:35,2023-03-09 03:26:32,IP Address,197.86.222.228,100,1916,True,2023-03-09 03:26:33,R_3MDRSZqVJC2d2ym,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,40.976,190.461,192.201,15,Healthy,Strongly agree,"Frequency of consumption of vegetables,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Somewhat agree,Somewhat agree,Healthy,Strongly agree,2.121,92.082,92.701,31,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency,Time using technology devices",Somewhat agree,Neither agree nor disagree,Healthy,Somewhat agree,13.53,208.969,209.598,62,Overweight,Somewhat agree,"Age,Height,Family member has overweight,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency,Time using technology devices",Somewhat disagree,Neither agree nor disagree,Overweight,Strongly agree,3.278,75.424,77.206,29,Healthy,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Neither agree nor disagree,Neither agree nor disagree,Healthy,Somewhat agree,2.381,166.252,166.793,43,4,4,3,3,I agree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I disagree somewhat,"It does to some extent but i do not think alone it can fully predict one' health ","Well i still think more detail to explanation was supposed to be given other than that it was a fairly good enough explanation ",Agree,Strongly agree,6131f3b30f2f5a76975312fb,63dcd970e8af4bfbab953279,6409ac7e2fc84ab88a0ddc63
2023-03-09 03:21:40,2023-03-09 03:40:01,IP Address,2.221.35.178,100,1101,True,2023-03-09 03:40:02,R_6lo9GMSsMwZzYVb,,,,,51.3537,0.5287,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,5.918,87.241,90.093,5,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Smoke,Consumption of daily water,Physical activity frequency",Somewhat agree,Somewhat agree,Healthy,Strongly agree,4.881,22.4,23.296,13,Overweight,Somewhat agree,"Frequent consumption of high caloric food,Number of main meals,Smoke,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Strongly agree,3.992,19.265,20.022,13,Overweight,Somewhat agree,"Family member has overweight,Number of main meals,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Somewhat agree,Somewhat agree,Obesity,Somewhat agree,6.451,20.496,21.335,12,Healthy,Somewhat agree,"Gender,Height,Number of main meals,Consumption of food between meals,Physical activity frequency,Transportation used",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,22.778,51.798,60.375,12,5,6,5,5,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,"It predicts based on factors associated with obesity, such as calorie intake, smoking, exercise, obesity in the family etc. ","The explanation was good in understanding the key factors that predict the BMI. I do feel that there could be some more in-depth factors to really improve the predictions, such as a more detailed version of exercise (type, length etc). ",Agree,Somewhat agree,5c63efbf571f930001eb2326,63dcd970e8af4bfbab953279,6409b26afa36d77feab0f037
2023-03-09 04:00:49,2023-03-09 04:11:52,IP Address,82.44.213.12,100,663,True,2023-03-09 04:11:53,R_1lhPHJFcfapw1nq,,,,,55.9144,-3.1637,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,5.239,57.305,65.067,3,Underweight,Somewhat agree,"Gender,Age,Consumption of alcohol",Neither agree nor disagree,Neither agree nor disagree,Healthy,Neither agree nor disagree,33.116,54.935,55.601,7,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,9.905,35.91,36.505,8,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,15.825,41.702,42.396,9,Healthy,Somewhat agree,Physical activity frequency,Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,51.409,67.257,67.932,5,3,3,3,3,I agree somewhat,I'm neutral about it,I'm neutral about it,I disagree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I dont understand clearly how tool predict between underweight/healty but other predictions was good.,Explanation was good and clear.,Somewhat agree,Agree,606540bd35c28c87db3e2ef9,63dcd970e8af4bfbab953279,6409bc326efe807d804b06ef
2023-03-09 02:52:34,2023-03-09 04:13:23,IP Address,102.249.0.27,100,4848,True,2023-03-09 04:13:24,R_cGwAC5mAknuMwmJ,,,,,-29.8556,31.0449,anonymous,EN,Based on weight and height,Analyzing the individual's aura and determining if it contains any indicators of obesity risk.,257.147,314.905,346.209,6,Underweight,Somewhat disagree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Consumption of daily water,Transportation used",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,14.473,147.751,148.549,54,Obesity,Strongly agree,"Family member has overweight,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Strongly agree,Strongly agree,Overweight,Strongly agree,3.619,73.017,73.675,43,Healthy,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,4.24,108.141,108.702,29,Healthy,Strongly agree,"Frequent consumption of high caloric food,Consumption of daily water,Physical activity frequency",Somewhat disagree,Neither agree nor disagree,Healthy,Neither agree nor disagree,12.471,111.028,111.505,30,5,6,5,6,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I disagree somewhat,I agree somewhat,"Obesity in the family, eating habits, and how often you drink water",There was nothing bad about the explanation and the good part about the explanation was how it explained how the AI works,Agree,Agree,60c2ced6c186834d291f810e,63dcd970e8af4bfbab953279,6409ac561143367a400ddca3
2023-03-09 05:54:07,2023-03-09 06:12:17,IP Address,197.184.181.156,100,1089,True,2023-03-09 06:12:17,R_1E6dEKMEZgQg7ny,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,18.635,192.725,194.353,3,Healthy,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Time using technology devices",Strongly agree,Strongly agree,Healthy,Strongly agree,9.486,33.452,34.557,8,Overweight,Somewhat disagree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Strongly agree,Overweight,Strongly agree,36.346,85.681,86.949,7,Overweight,Neither agree nor disagree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Physical activity frequency",Somewhat agree,Neither agree nor disagree,Obesity,Neither agree nor disagree,15.129,76.342,77.566,12,Healthy,Strongly agree,"Frequency of consumption of vegetables,Calories consumption monitoring",Somewhat agree,Somewhat agree,Underweight,Strongly agree,28.711,53.277,54.217,6,5,3,5,5,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,"Family history, age and food consumption",The explanation is good because it explains how the system works,Agree,Agree,612501bc1d444bcf3be30902,63dcd970e8af4bfbab953279,6409d6ea97c2e07556f12d61
2023-03-09 05:54:39,2023-03-09 06:14:22,IP Address,91.199.203.11,100,1183,True,2023-03-09 06:14:23,R_scnsoOF7tClsdIR,,,,,52.2296,21.0067,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,14.027,40.107,45.724,4,Healthy,Strongly agree,"Height,Frequent consumption of high caloric food,Number of main meals,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Strongly agree,Strongly agree,Healthy,Strongly agree,6.703,115.555,119.758,13,Obesity,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency,Time using technology devices,Consumption of alcohol",Strongly agree,Strongly agree,Overweight,Strongly agree,5.398,37.932,39.132,11,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol,Transportation used",Strongly agree,Strongly agree,Overweight,Strongly agree,18.926,77.826,78.94,13,Healthy,Strongly agree,"Height,Frequent consumption of high caloric food,Physical activity frequency",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,23.03,43.006,49.424,7,6,6,6,6,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,"The tool predicts based on the many important and understandable factors like obesity in family, consumption of high calory food, the amount of physical activity. It also has quite a wide range (for example from overweight to obesity). But it doesn't include the actual weight of a person ",I think I understood it well all the time except for the underweight part (because we don't really use the weight to predict so we don't know).,Agree,Agree,60b60515dc81e3c6a1155c6e,63dcd970e8af4bfbab953279,6409d70c39b2e501652e0ae5
2023-03-09 05:54:23,2023-03-09 06:20:16,IP Address,197.91.157.173,100,1552,True,2023-03-09 06:20:17,R_3sBnlC5LqAqOpAs,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,40.949,121.329,123.751,2,Healthy,Somewhat agree,"Frequent consumption of high caloric food,Frequency of consumption of vegetables,Smoke,Consumption of daily water,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Neither agree nor disagree,Somewhat agree,Healthy,Somewhat agree,57.062,222.686,223.706,11,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,19.345,86.282,87.029,9,Overweight,Somewhat agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol",Neither agree nor disagree,Neither agree nor disagree,Overweight,Somewhat agree,17.573,72.926,75.522,10,Healthy,Somewhat agree,"Height,Consumption of alcohol",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,53.536,116.144,120.237,6,2,2,2,2,I disagree somewhat,I disagree somewhat,I disagree strongly,I disagree somewhat,I disagree somewhat,I disagree strongly,I disagree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I disagree somewhat,I disagree somewhat,I disagree strongly,I disagree somewhat,I disagree somewhat,I'm neutral about it,"Based on your family weight history, amount of time you exercise and alcohol intake it can either reduce or increase your score.",I didn't fully understand the explanations themselves so I have no answer to this.,Neither agree nor disagree,Somewhat agree,615f4b865499db10d1ef308b,63dcd970e8af4bfbab953279,6409d6e11904c8d9ab4dd821
