StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.2,Q2.4,Q2.5_First Click,Q2.5_Last Click,Q2.5_Page Submit,Q2.5_Click Count,Q5.2,Q5.3,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7_First Click,Q6.7_Last Click,Q6.7_Page Submit,Q6.7_Click Count,Q7.2,Q7.3,Q8.2,Q8.3,Q8.4,Q8.5,Q8.6,Q8.7_First Click,Q8.7_Last Click,Q8.7_Page Submit,Q8.7_Click Count,Q9.2,Q9.3,Q10.2,Q10.3,Q10.4,Q10.5,Q10.6,Q10.7_First Click,Q10.7_Last Click,Q10.7_Page Submit,Q10.7_Click Count,Q11.2,Q11.3,Q12.2,Q12.3,Q12.4,Q12.5,Q12.6,Q12.7_First Click,Q12.7_Last Click,Q12.7_Page Submit,Q12.7_Click Count,QT.1,QT.2,QT.3,QT.4,QS.1,QS.2,QS.3,QS.4,QS.5,QS.6,QS.7,QS.8,QU.1,QU.2,QU.3,QU.4,QU.5,QU.6,QU.7,QU.8,QA.1,QA.2,QA.3,QA.4,PROLIFIC_PID,STUDY_ID,SESSION_ID
2023-03-07 03:40:31,2023-03-07 03:52:00,IP Address,94.62.50.115,100,689,True,2023-03-07 03:52:01,R_1lc8QyMuEAPQVxE,,,,,38.731,-9.1373,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,21.529,81.834,82.907,2,Healthy,Strongly agree,"Age,Height,Family member has overweight,Frequent consumption of high caloric food,Frequency of consumption of vegetables,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,7.276,28.919,29.9,11,Overweight,Somewhat agree,"Age,Height,Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Strongly agree,Somewhat agree,Overweight,Somewhat agree,6.048,20.355,21.256,11,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,23.063,63.839,65.03,7,Healthy,Strongly agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,21.929,43.564,44.301,7,5,6,4,5,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,It combines the biometric data with the habits,Good: specific data considered. Bad: few data used to explain.,Agree,Agree,5ec2dd5047c4470f502902b6,63dcdbbf786e49d5d86b42de,6407149694332d1b3d9d2117
2023-03-07 03:40:12,2023-03-07 03:53:48,IP Address,151.56.217.72,100,815,True,2023-03-07 03:53:49,R_3PcWD1sjBbTqNgs,,,,,41.1122,16.8547,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,87.326,169.908,172.046,2,Healthy,Somewhat agree,"Gender,Age,Physical activity frequency,Consumption of alcohol,Transportation used",Somewhat agree,Somewhat agree,Healthy,Somewhat agree,4.572,39.222,40.204,12,Overweight,Somewhat agree,"Age,Family member has overweight,Frequent consumption of high caloric food",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,27.853,67.368,68.496,7,Healthy,Somewhat agree,"Age,Family member has overweight,Physical activity frequency",Somewhat disagree,Somewhat disagree,Overweight,Somewhat agree,13.739,45.893,47.12,7,Healthy,Strongly agree,"Age,Frequent consumption of high caloric food,Consumption of daily water",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,19.292,49.571,51.371,11,5,5,4,5,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,Use data from the user and compare to the data from the 1500 sample from the test group,All good,Somewhat agree,Somewhat agree,60ae21b12f30006b436fc501,63dcdbbf786e49d5d86b42de,640714795304e8156dc4c47f
2023-03-07 03:39:13,2023-03-07 03:55:42,IP Address,197.184.162.142,100,988,True,2023-03-07 03:55:42,R_1g7rQYrO13L0Qcm,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Asking family and friends of the individual to assess the risk of this individual.,31.147,65.946,67.996,2,Healthy,Strongly agree,"Gender,Age,Physical activity frequency,Consumption of alcohol",Strongly agree,Strongly agree,Healthy,Strongly agree,21.243,63.978,64.948,10,Healthy,Neither agree nor disagree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of alcohol",Somewhat agree,Somewhat disagree,Healthy,Somewhat agree,55.916,104.164,105.628,8,Overweight,Strongly agree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Somewhat disagree,Overweight,Strongly agree,40.481,68.77,70.075,7,Healthy,Strongly agree,"Age,Height,Frequent consumption of high caloric food,Consumption of daily water",Somewhat disagree,Strongly disagree,Healthy,Strongly agree,28.588,59.923,61.067,8,2,6,1. It is not at all reliable.,1. It is not at all efficient.,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,"The tool predicts according to fixed standards. These standards are dependent on any factor that is deviates from the mean. It would be beneficial to have the as well. So that it is easier to understand the caloric burn and better determine obesity. The information does allow for determining the size of meals or quality of the food, nor does the information take into consideration daily life tasks that burn calories.","What is good is the model for reaching the outcome, what is nad is the lack of more information such as weight and even occupation. ",Agree,Agree,60fbf828aa685c5d5fdc8dab,63dcdbbf786e49d5d86b42de,6407144eeac8957058628152
2023-03-07 03:42:02,2023-03-07 03:56:33,IP Address,41.13.100.58,100,871,True,2023-03-07 03:56:34,R_8FZWyDFWN7xrEpX,,,,,-25.7599,28.2604,anonymous,EN,Based on weight and height,Analyzing the individual's aura and determining if it contains any indicators of obesity risk.,21.577,111.617,112.701,5,Healthy,Strongly agree,"Gender,Age,Consumption of alcohol,Transportation used",Strongly agree,Strongly agree,Healthy,Strongly agree,29.793,63.352,64.127,14,Obesity,Somewhat agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of alcohol",Strongly agree,Strongly agree,Overweight,Strongly agree,14.645,33.309,34.089,13,Overweight,Strongly agree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Somewhat disagree,Overweight,Somewhat agree,4.764,49.045,49.801,13,Healthy,Strongly agree,"Age,Height,Frequent consumption of high caloric food,Consumption of daily water",Strongly agree,Somewhat agree,Underweight,Somewhat agree,4.296,78.017,78.753,20,6,4,5,5,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,"The tool use age of an individual, the heights and their lifestyle habits to determine whether they are overweight, underweight, obese or healthy","The explanation was good because it listed facts that determnine the individuals state of health, but was bad in terms of explaining how something like age can contribute to an individual's state of health.",Agree,Agree,601861df6908980e22b6edc4,63dcdbbf786e49d5d86b42de,640714b002052f74b4b838cf
2023-03-07 03:40:52,2023-03-07 04:01:19,IP Address,91.209.181.4,100,1227,True,2023-03-07 04:01:19,R_12s5K5HkBW4p07q,,,,,46.165,14.3108,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,59.867,148.769,159.965,2,Healthy,Strongly agree,"Age,Frequency of consumption of vegetables,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Healthy,Strongly agree,47.232,121.257,122.713,8,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Calories consumption monitoring,Physical activity frequency",Strongly agree,Somewhat agree,Overweight,Strongly agree,27.373,91.092,92.047,9,Overweight,Somewhat agree,"Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,28.878,117.503,126.081,13,Healthy,Strongly agree,"Age,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat disagree,Healthy,Neither agree nor disagree,30.611,100.089,102.663,9,6,7. It is completely predictable.,6,7. It is completely efficient.,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I'm neutral about it,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,Yes.,I think the tool predicts too much from the age of a person and I'd expect to list the reasons I have listed.,Strongly agree,Strongly agree,60c9c12dd3f1aba0a0ff9949,63dcdbbf786e49d5d86b42de,640714af755255158f045be5
2023-03-07 03:40:27,2023-03-07 04:01:29,IP Address,102.165.195.253,100,1262,True,2023-03-07 04:01:30,R_3snxXWcVT64nvjS,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Selecting five individuals from a historical dataset at random and calculating the average.,91.181,134.501,135.635,2,Healthy,Strongly agree,"Gender,Age,Height,Family member has overweight,Frequency of consumption of vegetables,Consumption of daily water,Calories consumption monitoring,Physical activity frequency,Transportation used",Strongly agree,Strongly agree,Healthy,Strongly agree,4.442,34.115,35.02,13,Obesity,Strongly agree,"Gender,Age,Height,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Time using technology devices,Transportation used",Strongly agree,Strongly agree,Overweight,Strongly agree,3.699,30.834,31.899,12,Overweight,Strongly agree,"Gender,Age,Height,Family member has overweight,Frequent consumption of high caloric food,Consumption of food between meals,Smoke,Time using technology devices,Consumption of alcohol",Somewhat agree,Somewhat agree,Obesity,Strongly agree,28.228,97.52,103.979,13,Overweight,Strongly agree,"Gender,Age,Height,Number of main meals,Consumption of daily water",Strongly agree,Strongly agree,Underweight,Strongly agree,7.285,42.444,43.375,9,5,5,5,5,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,"The height of an individual, their age, their weight & family background as well as their day to day activity from what the eat, drink, mode of tranport to their lifestyle choices often lead to how they look.",What was good was the key points that are used to detetrmine or how to use the AI tool. The bad was how to determine the BMI.,Agree,Somewhat agree,611e4c96e07e81d52e4199ec,63dcdbbf786e49d5d86b42de,64071498547b1ecfedf2613f
2023-03-07 03:42:09,2023-03-07 04:01:51,IP Address,197.184.161.102,100,1181,True,2023-03-07 04:01:55,R_2798HsxEdSWeHDr,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,9.429,103.218,104.998,6,Healthy,Strongly agree,"Gender,Age,Physical activity frequency,Consumption of alcohol,Transportation used",Somewhat agree,Somewhat agree,Healthy,Strongly agree,18.797,94.851,95.957,14,Overweight,Strongly agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of alcohol",Strongly agree,Somewhat agree,Overweight,Strongly agree,9.445,32.546,33.885,13,Obesity,Neither agree nor disagree,"Age,Family member has overweight,Physical activity frequency",Somewhat agree,Somewhat agree,Obesity,Strongly agree,1.865,20.259,21.393,11,Healthy,Somewhat agree,"Age,Consumption of daily water",Somewhat disagree,Strongly disagree,Healthy,Strongly agree,12.19,72.814,74.043,11,2,6,3,5,I agree somewhat,I disagree strongly,I disagree somewhat,I disagree strongly,I agree somewhat,I disagree strongly,I'm neutral about it,I agree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I disagree strongly,I agree somewhat,I'm neutral about it,The tool seems to predict the risk of obesity of an individual by using a previous study and comparing it to the information given by the individual.,"I didn't agree with age being a factor in the risk of obesity, especially considering that all of the individuals used were rather young. I did like the consideration of caloric consumption and physical activity being monitored as those are more accurate at determining such.",Agree,Agree,5f1b3c02f904e613d8e5097e,63dcdbbf786e49d5d86b42de,6407149710ba79eb61c5adca
2023-03-07 03:40:34,2023-03-07 04:02:32,IP Address,177.240.175.72,100,1317,True,2023-03-07 04:02:33,R_2bW6sbs3cZzNzfH,,,,,19.5211,-96.9223,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,30.945,101.106,107.171,4,Overweight,Somewhat agree,"Gender,Age,Family member has overweight,Number of main meals,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,25.579,128.501,130.366,21,Overweight,Strongly agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Number of main meals,Physical activity frequency,Consumption of alcohol",Strongly agree,Strongly agree,Overweight,Strongly agree,12.926,88.706,92.146,20,Overweight,Strongly agree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,9.544,61.161,63.003,14,Healthy,Somewhat agree,"Age,Height,Consumption of daily water,Calories consumption monitoring",Strongly agree,Strongly agree,Healthy,Strongly agree,10.167,174.21,175.866,21,5,5,5,5,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,based on the information about the person and it's lifestyle,I think that the impact of is some info is overestimated,Somewhat agree,Strongly agree,60dfcde2417b8543046e056c,63dcdbbf786e49d5d86b42de,6407149c284fd74aa762818e
2023-03-07 03:40:47,2023-03-07 04:02:40,IP Address,147.235.221.135,100,1313,True,2023-03-07 04:02:40,R_2QLp6knurGs2Fzn,,,,,32.816,34.9821,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,24.239,170.726,185.049,17,Healthy,Somewhat agree,"Gender,Age,Physical activity frequency,Consumption of alcohol,Transportation used",Somewhat agree,Somewhat agree,Healthy,Strongly agree,2.9,48.996,50.167,18,Obesity,Strongly agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of alcohol",Somewhat disagree,Neither agree nor disagree,Overweight,Somewhat disagree,3.211,52.956,54.176,17,Overweight,Strongly agree,"Age,Family member has overweight,Physical activity frequency,Time using technology devices",Somewhat agree,Somewhat agree,Obesity,Neither agree nor disagree,6.182,70.39,71.237,21,Healthy,Somewhat agree,"Age,Height,Consumption of daily water",Somewhat disagree,Somewhat disagree,Healthy,Somewhat disagree,12.732,100.573,101.72,24,5,4,4,5,I agree somewhat,I'm neutral about it,I disagree somewhat,I disagree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,"according to some indicators like age, gender, food habits...",good: it gives an explanation based on some indicators and not only one. bad: I felt that the scenarios of underweight and obesity don't make sense after reading the two explanations.,Somewhat agree,Agree,5f842f8968ad9b03a1bef042,63dcdbbf786e49d5d86b42de,6407148b9ba273c7d79d2173
2023-03-07 03:40:39,2023-03-07 04:05:14,IP Address,41.66.181.18,100,1475,True,2023-03-07 04:05:15,R_3m90zdJNoquqRLg,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,28.79,152.88,156.449,2,Healthy,Strongly agree,"Gender,Age,Consumption of alcohol,Transportation used",Strongly agree,Strongly agree,Healthy,Strongly agree,123.14,244.164,247.881,10,Obesity,Strongly agree,"Gender,Age,Family member has overweight,Calories consumption monitoring,Consumption of alcohol",Strongly agree,Strongly agree,Overweight,Strongly agree,6.21,64.506,65.367,10,Overweight,Somewhat agree,"Gender,Age,Family member has overweight,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Somewhat agree,33.059,74.415,75.016,8,Healthy,Strongly agree,"Gender,Age,Consumption of daily water,Calories consumption monitoring",Somewhat agree,Somewhat agree,Underweight,Somewhat agree,8.445,63.534,64.804,9,7. I trust it completely.,1. It is not at all predictable.,6,6,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,"It predicts based on family history, height, calorie consumption, activity, water consumption and gender",Good thing about the explination was that it gave the reasons on the concluded answer. Taking consideration family history does not always yield accurate results.,Strongly agree,Agree,60da34669fd87bea96619e41,63dcdbbf786e49d5d86b42de,640714a44e4ebad240b83895
2023-03-07 03:39:04,2023-03-07 04:09:54,IP Address,196.192.169.198,100,1850,True,2023-03-07 04:09:55,R_2S6RNA8EhnmsHkp,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,18.357,222.74,224.006,6,Healthy,Strongly agree,"Gender,Age,Height,Family member has overweight,Calories consumption monitoring,Physical activity frequency,Consumption of alcohol,Transportation used",Strongly agree,Strongly agree,Healthy,Strongly agree,25.835,92.548,94.503,12,Obesity,Strongly agree,"Gender,Age,Height,Family member has overweight,Physical activity frequency,Time using technology devices,Consumption of alcohol,Transportation used",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,42.571,116.248,118.832,12,Overweight,Strongly agree,"Gender,Age,Height,Family member has overweight,Calories consumption monitoring,Physical activity frequency",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,21.794,95.639,98.076,10,Healthy,Strongly agree,"Gender,Age,Height,Frequent consumption of high caloric food,Consumption of daily water,Calories consumption monitoring",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,111.744,388.274,395.545,14,4,4,4,4,I agree somewhat,I disagree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,I disagree strongly,I disagree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I disagree somewhat,"Family History ,Gender,  Age, Caloric Consumption Monitoring, Use of Alcohol,"," Not knowing how the categories are weighted to do a prediction/calculation",Strongly agree,Strongly agree,60fee959074f7a3cc8fb61df,63dcdbbf786e49d5d86b42de,64071442d74d1c6d74c5ae02
2023-03-07 03:39:00,2023-03-07 04:12:34,IP Address,158.75.117.71,100,2014,True,2023-03-07 04:12:35,R_12lEey7Iu4O1y9z,,,,,53.0176,18.6202,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,41.921,123.305,124.871,4,Healthy,Somewhat agree,"Gender,Age,Physical activity frequency,Consumption of alcohol",Somewhat agree,Strongly agree,Healthy,Strongly agree,24.739,60.018,61.102,18,Obesity,Neither agree nor disagree,"Age,Family member has overweight,Frequent consumption of high caloric food",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,4.124,41.641,42.672,12,Overweight,Somewhat agree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Somewhat agree,Overweight,Strongly agree,12.469,72.829,73.69,13,Healthy,Strongly agree,"Age,Height,Frequent consumption of high caloric food,Consumption of daily water",Strongly agree,Neither agree nor disagree,Underweight,Neither agree nor disagree,7.426,106.206,107.221,26,5,5,6,6,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I'm neutral about it,I agree strongly,I agree somewhat,I agree somewhat,I disagree strongly,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,"he predicts decision based on information in the label ","there were a lot of information, which was important in prediction, but sometimes there were informations that werent that important",Somewhat agree,Agree,5f6875b05e3bc74d0dee825e,63dcdbbf786e49d5d86b42de,6407143818b46421caf0954e
2023-03-07 05:30:18,2023-03-07 05:38:06,IP Address,81.137.242.93,100,467,True,2023-03-07 05:38:06,R_12F6KxJAs2oi0BO,,,,,51.3603,-0.6815,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,11.104,36.502,45.082,2,Healthy,Somewhat agree,"Gender,Age,Physical activity frequency,Consumption of alcohol,Transportation used",Strongly agree,Somewhat agree,Healthy,Strongly agree,7.546,33.713,34.425,14,Overweight,Somewhat agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of alcohol",Strongly agree,Strongly agree,Overweight,Strongly agree,4.834,27.834,28.442,10,Obesity,Strongly agree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,7.121,20.189,21.055,7,Healthy,Strongly agree,"Age,Height,Frequent consumption of high caloric food,Consumption of daily water",Somewhat agree,Somewhat disagree,Healthy,Somewhat agree,41.871,73.488,74.354,10,5,6,6,6,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I disagree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I disagree somewhat,I disagree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,"Age, Physical activity, diet, family.","all good in explanation. Just doesn't take all factors into account each time. ",Agree,Agree,63d7a7b72bad12ca056a5e13,63dcdbbf786e49d5d86b42de,64072e55ba033b059e26fdd7
2023-03-07 05:30:23,2023-03-07 05:45:29,IP Address,31.182.207.117,100,905,True,2023-03-07 05:45:29,R_3kNGUTWSVEQAiIl,,,,,50.0585,19.9342,anonymous,EN,Based on weight and height,Analyzing the individual's aura and determining if it contains any indicators of obesity risk.,10.596,92.589,94.055,2,Healthy,Somewhat agree,"Age,Physical activity frequency,Consumption of alcohol",Somewhat agree,Strongly agree,Healthy,Strongly agree,7.551,36.306,37.082,7,Overweight,Somewhat agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,6.065,26.861,28.519,11,Overweight,Strongly agree,"Age,Family member has overweight,Physical activity frequency",Somewhat agree,Neither agree nor disagree,Overweight,Somewhat agree,30.055,67.374,67.985,10,Healthy,Strongly agree,"Age,Height,Consumption of daily water",Somewhat agree,Neither agree nor disagree,Healthy,Somewhat disagree,16.869,39.473,40.114,7,5,6,6,7. It is completely efficient.,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I disagree somewhat,I agree strongly,I think the tool is good at predicting BMI.,I liked the idea of creating an AI that can predict BMI.,Agree,Agree,6017c505cc988f31d8596334,63dcdbbf786e49d5d86b42de,64072e5877b3b97ff38ef885
2023-03-07 05:29:58,2023-03-07 05:45:30,IP Address,197.92.203.180,100,931,True,2023-03-07 05:45:31,R_2TRa0HiWE2t6QXs,,,,,-26.3811,27.8376,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,27.713,110.601,111.875,7,Healthy,Somewhat agree,"Gender,Age,Height,Physical activity frequency,Transportation used",Somewhat disagree,Neither agree nor disagree,Healthy,Strongly agree,21.62,70.298,71.496,15,Overweight,Somewhat agree,"Age,Family member has overweight,Frequent consumption of high caloric food,Consumption of alcohol",Somewhat agree,Somewhat agree,Overweight,Somewhat agree,11.008,60.422,61.4,18,Healthy,Somewhat agree,"Age,Family member has overweight,Physical activity frequency",Somewhat disagree,Somewhat disagree,Overweight,Somewhat agree,12.308,51.19,52.329,13,Healthy,Strongly agree,"Age,Height,Consumption of daily water",Somewhat disagree,Somewhat disagree,Healthy,Somewhat agree,69.498,147.688,149.64,14,4,4,3,4,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,It's predicts based of previous data,"What was good in the explanation was explaining the common causes, what was bad was solely using them to predict the health of these people.",Agree,Agree,610d42ce297f0c4f3542f0c8,63dcdbbf786e49d5d86b42de,64072e41b5147fcd790dcb6d
2023-03-07 05:29:40,2023-03-07 05:54:21,IP Address,41.13.96.216,100,1480,True,2023-03-07 05:54:21,R_3fHwBJKbarOd5aG,,,,,-25.7599,28.2604,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,17.588,84.847,85.617,7,Healthy,Strongly agree,"Gender,Age,Physical activity frequency,Consumption of alcohol,Transportation used",Somewhat agree,Strongly agree,Healthy,Strongly agree,5.777,162.066,163.439,26,Overweight,Strongly agree,"Gender,Age,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Overweight,Strongly agree,5.807,15.551,17.006,16,Overweight,Strongly agree,"Gender,Family member has overweight,Consumption of food between meals,Calories consumption monitoring,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,6.892,86.054,88.406,21,Healthy,Strongly agree,"Gender,Age,Consumption of daily water",Somewhat agree,Somewhat disagree,Healthy,Strongly agree,17.305,173.138,175.56,20,4,4,4,3,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,"Information ","Details ",Agree,Agree,611e4d093b8a30e241634d40,63dcdbbf786e49d5d86b42de,64072e1a659a81721e283dd3
2023-03-07 06:09:03,2023-03-07 06:32:24,IP Address,31.7.42.249,100,1401,True,2023-03-07 06:32:25,R_2WMWOp8q0FF3wW5,,,,,54.6037,18.2503,anonymous,EN,Based on weight and height,Comparing an individual's information with prior observations.,42.251,111.069,113.352,2,Healthy,Strongly agree,"Gender,Age,Physical activity frequency,Consumption of alcohol,Transportation used",Strongly agree,Strongly agree,Healthy,Strongly agree,7.501,93.802,96.869,14,Overweight,Somewhat agree,"Age,Family member has overweight,Physical activity frequency,Consumption of alcohol",Strongly agree,Somewhat agree,Overweight,Somewhat agree,52.151,117.619,145.336,12,Obesity,Somewhat agree,"Age,Family member has overweight,Physical activity frequency",Strongly agree,Strongly agree,Obesity,Strongly agree,16.534,41.967,43.517,7,Healthy,Strongly agree,"Age,Height,Frequent consumption of high caloric food,Consumption of daily water",Somewhat agree,Somewhat disagree,Healthy,Somewhat agree,26.7,97.769,98.685,13,6,5,6,6,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I'm neutral about it,I'm neutral about it,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,pattern recognition,The overall explanation was easy to understand,Agree,Agree,60d4593b33c9ebb85ae96a4c,63dcdbbf786e49d5d86b42de,6407375215d95a41cc26fd9b
