StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.2,Q2.4,Q2.5_First Click,Q2.5_Last Click,Q2.5_Page Submit,Q2.5_Click Count,Q5.2,Q5.3,Q6.2,Q6.3,Q6.4,Q6.5,Q6.6,Q6.7_First Click,Q6.7_Last Click,Q6.7_Page Submit,Q6.7_Click Count,Q7.2,Q7.3,Q8.2,Q8.3,Q8.4,Q8.5,Q8.6,Q8.7_First Click,Q8.7_Last Click,Q8.7_Page Submit,Q8.7_Click Count,Q9.2,Q9.3,Q10.2,Q10.3,Q10.4,Q10.5,Q10.6,Q10.7_First Click,Q10.7_Last Click,Q10.7_Page Submit,Q10.7_Click Count,Q11.2,Q11.3,Q12.2,Q12.3,Q12.4,Q12.5,Q12.6,Q12.7_First Click,Q12.7_Last Click,Q12.7_Page Submit,Q12.7_Click Count,QT.1,QT.2,QT.3,QT.4,QS.1,QS.2,QS.3,QS.4,QS.5,QS.6,QS.7,QS.8,QU.1,QU.2,QU.3,QU.4,QU.5,QU.6,QU.7,QU.8,QA.1,QA.2,QA.3,QA.4,PROLIFIC_PID,SESSION_ID,STUDY_ID
2023-03-13 04:45:37,2023-03-13 05:02:22,IP Address,49.188.124.33,100,1004,True,2023-03-13 05:02:23,R_2arc3GU7otb6cWY,,,,,-37.8159,144.9669,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,55.651,103.185,124.281,8,Medium risk,Neither agree nor disagree,"Number of  juvenile minor offenses,Number of previous arrest,Description of the charge",Somewhat agree,Somewhat agree,High risk,Somewhat agree,13.746,38.239,39.322,12,Medium risk,Neither agree nor disagree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Somewhat disagree,Strongly disagree,Medium risk,Neither agree nor disagree,11.252,64.189,68.333,21,Medium risk,Somewhat disagree,"Race,Description of the charge,The degree of the charge",Somewhat agree,Neither agree nor disagree,Medium risk,Neither agree nor disagree,7.169,116.374,117.763,13,High risk,Neither agree nor disagree,"Race,Number of previous arrest",Neither agree nor disagree,Strongly disagree,Medium risk,Neither agree nor disagree,10.078,78.266,82.33,18,3,3,4,4,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I disagree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I disagree somewhat,"The tool calculates multiple factors, such as previous arrest history, juvenile offence history, and description and degree of charges to calculate a recidivism risk.","The explanation focuses on criminal history to calculate, but does not involve the context of the criminal history to fully make an accurate judgement.",Somewhat agree,Somewhat agree,6393d8ef9d45e4b8822c877a,640efec3d469468eb04da67a,63dcdeea52482ae344b0a7e0
2023-03-13 04:45:16,2023-03-13 05:02:57,IP Address,41.133.76.102,100,1061,True,2023-03-13 05:02:58,R_32XQyFxNmnFv3lM,,,,,-25.7599,28.2604,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,41.3,111.832,112.821,2,High risk,Strongly agree,"Number of  juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,49.827,63.885,64.485,10,No risk,Strongly agree,The degree of the charge,Strongly agree,Strongly agree,No risk,Strongly agree,0,0,0,0,High risk,Somewhat agree,Number of previous arrest,Neither agree nor disagree,Neither agree nor disagree,High risk,Somewhat agree,5.694,18.359,22.663,5,Low risk,Somewhat agree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest",Somewhat agree,Somewhat agree,Low risk,Somewhat agree,12.452,37.967,38.639,7,7. I trust it completely.,7. It is completely predictable.,7. It is completely reliable.,7. It is completely efficient.,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,Considers the different history information to make a prediction.,Everything was good because it goes on factual information.  Nothing was bad.,Agree,Agree,5e71e26df2bff10008cc9797,640efeba51620925d8d68d84,63dcdeea52482ae344b0a7e0
2023-03-13 04:46:27,2023-03-13 05:03:55,IP Address,41.150.212.94,100,1048,True,2023-03-13 05:03:56,R_sd2BxjDoYT7gSYh,,,,,-25.7599,28.2604,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,4.384,177.726,178.649,25,High risk,Somewhat agree,"Gender,Age,Race,Number of juvenile major offenses,Number of  juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,2.378,17.861,18.263,18,No risk,Somewhat agree,"Gender,Age,Race,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Somewhat agree,No risk,Somewhat agree,6.641,80.711,81.344,21,Medium risk,Somewhat agree,"Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Somewhat agree,Medium risk,Strongly agree,5.914,92.372,92.859,35,Low risk,Somewhat agree,"Gender,Age,Race,Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Somewhat agree,Low risk,Somewhat agree,8.353,31.29,31.882,19,5,4,5,6,I agree somewhat,I agree somewhat,I disagree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I disagree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,"Looks at the age, race, nature of charge, previous charges as a juvenile/adult and degree of charges (major or minor) and makes a prediction. ","Good:seems to be a fair assessment. Bad: the explanations are not clear enough and perhaps looking at context into individual cases may give a more accurate prediction. Although that might be too much information to filter through. ",Agree,Somewhat agree,60ccbcfaa216558af6d8bf0e,640efee361ad8eb40ba6186f,63dcdeea52482ae344b0a7e0
2023-03-13 04:45:12,2023-03-13 05:04:16,IP Address,41.246.129.73,100,1144,True,2023-03-13 05:04:17,R_1eEsQPm2QQM5RM4,,,,,-33.9672,25.5785,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,13.978,147.289,148.509,9,Medium risk,Strongly agree,Number of juvenile major offenses,Strongly agree,Strongly agree,High risk,Strongly agree,3.027,43.668,45.018,11,No risk,Strongly agree,"Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly agree,No risk,Strongly agree,13.472,78.279,79.906,13,High risk,Strongly agree,"Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,Medium risk,Strongly agree,7.581,30.42,31.601,12,Medium risk,Somewhat agree,Number of previous arrest,Somewhat agree,Somewhat agree,Low risk,Somewhat agree,9.774,142.57,144.608,20,6,6,5,5,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,using the indivuual previous offence history,it helped me understand  that the tool predicated according to a set critera that is based on previous history. I dont believe there was anything bad.,Somewhat agree,Neither agree nor disagree,60d096244aeaf354bdff6c0f,640efeabc864e9fed9a618d6,63dcdeea52482ae344b0a7e0
2023-03-13 04:45:24,2023-03-13 05:06:03,IP Address,196.253.144.205,100,1238,True,2023-03-13 05:06:04,R_1Kj3R4Yygn6smbu,,,,,-25.8681,25.6532,anonymous,EN,Help the judge decide whether to release a prisoner.,Selecting five individuals from a historical dataset at random and calculating the average.,72.698,308.296,312.247,40,High risk,Strongly agree,"Number of previous arrest,Description of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,2.653,90.832,92.318,49,Medium risk,Somewhat agree,Description of the charge,Somewhat agree,Neither agree nor disagree,Low risk,Somewhat agree,25.698,65.498,66.529,33,Medium risk,Strongly agree,Number of previous arrest,Strongly agree,Strongly agree,Medium risk,Strongly agree,4.542,58.869,60.077,34,Low risk,Somewhat agree,Number of previous arrest,Strongly agree,Strongly agree,Low risk,Strongly agree,7.925,136.754,139.73,56,7. I trust it completely.,7. It is completely predictable.,7. It is completely reliable.,7. It is completely efficient.,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,I agree strongly,It uses the information collected,It explained how it used information,Strongly agree,Strongly agree,611f673baf2f705177f7a3c8,640efebbccd0050f208e6b34,63dcdeea52482ae344b0a7e0
2023-03-13 04:45:49,2023-03-13 05:06:54,IP Address,188.250.175.186,100,1264,True,2023-03-13 05:06:54,R_3en8eIpCiccddvB,,,,,40.6501,-8.6502,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,81.028,299.434,301.096,2,High risk,Strongly agree,"Age,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,6.478,21.798,23.446,8,No risk,Strongly agree,"Number of previous arrest,Description of the charge",Strongly agree,Strongly agree,No risk,Strongly agree,5.34,14.748,16.311,6,High risk,Strongly agree,"Number of previous arrest,Description of the charge",Somewhat agree,Somewhat agree,Medium risk,Somewhat agree,97.089,119.137,119.859,6,Low risk,Strongly agree,"Age,Number of juvenile major offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly agree,Low risk,Strongly agree,9.662,25.104,25.927,9,6,7. It is completely predictable.,6,6,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree strongly,I agree strongly,"It povides an outcome using a large database, comparing results with previous similar cases","i was easy to undersatand. ",Strongly agree,Agree,5e8a60e888674a7003fbca72,640efeba1b247da733646a28,63dcdeea52482ae344b0a7e0
2023-03-13 04:45:34,2023-03-13 05:07:30,IP Address,154.73.120.123,100,1316,True,2023-03-13 05:07:31,R_2Y5nwqcNoPm4mgU,,,,,-24.5797,31.0853,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,760.184,807.264,808.517,2,High risk,Strongly agree,"Age,Number of previous arrest,Description of the charge",Somewhat agree,Neither agree nor disagree,High risk,Strongly agree,14.379,39.419,39.801,7,Medium risk,Somewhat agree,Description of the charge,Somewhat agree,Somewhat disagree,Low risk,Strongly agree,7.04,43.016,43.939,8,Medium risk,Strongly agree,"Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Somewhat agree,Medium risk,Strongly agree,2.28,24.4,25.624,9,Medium risk,Somewhat agree,Description of the charge,Somewhat agree,Somewhat agree,Low risk,Somewhat agree,3.563,13.011,13.77,6,5,3,5,5,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree strongly,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,It is not far off a good prediction,Nothing bad really in the explanation,Agree,Somewhat agree,6126c02e2dc530e0738d0043,640efecb961372b17c32619f,63dcdeea52482ae344b0a7e0
2023-03-13 04:54:37,2023-03-13 05:08:02,IP Address,105.245.116.61,100,805,True,2023-03-13 05:08:02,R_08nODwYpHKL5t3b,,,,,-25.7599,28.2604,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,105.082,155.801,163.01,2,High risk,Neither agree nor disagree,"Number of  juvenile minor offenses,Number of previous arrest,The degree of the charge",Neither agree nor disagree,Somewhat agree,High risk,Neither agree nor disagree,47.486,90.341,91.602,7,Low risk,Neither agree nor disagree,"Number of previous arrest,Description of the charge",Neither agree nor disagree,Somewhat agree,No risk,Somewhat agree,15.52,30.159,32.164,7,High risk,Neither agree nor disagree,Number of previous arrest,Neither agree nor disagree,Somewhat agree,Medium risk,Neither agree nor disagree,25.672,35.898,36.975,5,No risk,Neither agree nor disagree,Description of the charge,Somewhat agree,Somewhat agree,Low risk,Neither agree nor disagree,16.513,35.279,36.105,5,6,6,6,6,I agree somewhat,I agree strongly,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I'm neutral about it,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,"The amount of previous convictions, juvenile convictions and the degree of charge predicts the risk of the prisoner. ","The amount of previous convictions was good. The bad part was the type of charge indicating type of risk. ",Neither agree nor disagree,Strongly agree,615ad9cee8c130beb71bba30,640efeea3137cdf732d0bc9d,63dcdeea52482ae344b0a7e0
2023-03-13 04:47:03,2023-03-13 05:09:06,IP Address,102.66.97.114,100,1323,True,2023-03-13 05:09:07,R_3JqNPAUkKTgK4q2,,,,,-25.7848,29.4633,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,145.626,167.667,168.606,3,High risk,Strongly agree,"Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,7.753,29.081,30.1,8,Low risk,Somewhat agree,Number of previous arrest,Somewhat agree,Somewhat disagree,Low risk,Somewhat agree,246.299,303.027,303.816,6,Medium risk,Somewhat agree,The degree of the charge,Strongly agree,Strongly agree,Medium risk,Strongly agree,11.808,31.064,31.948,5,Medium risk,Somewhat agree,Number of previous arrest,Somewhat agree,Somewhat disagree,Medium risk,Somewhat agree,23,41.96,43.932,5,4,5,3,4,I agree strongly,I'm neutral about it,I'm neutral about it,I disagree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I disagree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,IT TAKES INTO CONSIDERATION THE NUMBER OF PREVIOUS OFFENSES AND WEIGHT OF CHARGE,"THE PERCENTAGES THE NUMBER OF PREVIOUS OFFENCES HAS, NO EXPLANATION ON GENDER AND RACE",Somewhat agree,Somewhat agree,615a986463130de77f20ab15,640efeee891680152412ce30,63dcdeea52482ae344b0a7e0
2023-03-13 04:43:38,2023-03-13 05:10:00,IP Address,85.242.69.82,100,1582,True,2023-03-13 05:10:01,R_3nc0oZy8PQ9eP6n,,,,,38.7905,-9.1859,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,17.802,54.938,56.488,2,High risk,Somewhat agree,"Number of  juvenile minor offenses,Number of previous arrest",Strongly agree,Strongly agree,High risk,Strongly agree,2.109,39.205,40.148,6,No risk,Strongly agree,"Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,No risk,Strongly agree,11.433,19.263,20.741,6,Medium risk,Somewhat agree,"Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,Medium risk,Strongly agree,10.469,23.046,23.921,8,Low risk,Somewhat agree,"Age,Race,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,Low risk,Strongly agree,434.112,447.837,448.596,9,7. I trust it completely.,7. It is completely predictable.,7. It is completely reliable.,6,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,"it bases it's assessment on the information from the individual's background available and uses those metrics (previous offenses, degree of charges, etc) to produce that assessment.","I feel it was objective and straightforward, however I have background in IT systems envolving decision making, for older people in legal backgrounds it may be worth detailing a bit more.",Strongly agree,Agree,5f8568d460bd670009af15a2,640efe547e90c7a0c78f473b,63dcdeea52482ae344b0a7e0
2023-03-13 05:07:03,2023-03-13 05:16:53,IP Address,87.212.110.221,100,590,True,2023-03-13 05:16:54,R_3KU91JwTcctLh96,,,,,51.3486,6.1333,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,4.392,14.064,15.119,5,High risk,Strongly agree,"Number of  juvenile minor offenses,Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,11.592,38.713,40.204,13,No risk,Strongly agree,"Age,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Strongly agree,Strongly agree,No risk,Strongly agree,14.353,52.874,54.109,14,Medium risk,Somewhat agree,"Number of previous arrest,Description of the charge",Strongly agree,Strongly agree,Medium risk,Strongly agree,7.84,58.325,59.97,14,No risk,Somewhat agree,The degree of the charge,Somewhat agree,Somewhat agree,Low risk,Somewhat agree,5.988,74.663,75.747,18,6,7. It is completely predictable.,6,6,I agree strongly,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree somewhat,I agree strongly,It is using appropriate and predictable methods to reach decisions. Based on the facts like number of arrests etc.,"It was totally understandable but a little bit simplified. ",Agree,Agree,61541820a39239288b0fa5bc,640f03d1222f161a400ba07f,63dcdeea52482ae344b0a7e0
2023-03-13 04:46:15,2023-03-13 05:40:16,IP Address,197.184.172.188,100,3241,True,2023-03-13 05:40:17,R_2TXBb899pkjQCg4,,,,,-26.3811,27.8376,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,187.254,325.867,328.28,6,High risk,Strongly agree,"Age,Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Strongly agree,High risk,Strongly agree,57.524,152.256,153.502,12,Low risk,Strongly agree,"Number of previous arrest,Description of the charge,The degree of the charge",Somewhat agree,Somewhat agree,Low risk,Strongly agree,18.281,659.781,660.981,16,Low risk,Somewhat agree,"Age,Number of previous arrest,Description of the charge",Somewhat agree,Somewhat agree,Low risk,Somewhat agree,39.665,93.331,94.761,11,Low risk,Strongly agree,"Age,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly agree,Low risk,Strongly agree,19.503,47.516,49.17,12,7. I trust it completely.,7. It is completely predictable.,7. It is completely reliable.,6,I agree strongly,I agree strongly,I agree strongly,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I disagree somewhat,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,I agree somewhat,I agree strongly,"It predicts if a person will reoffend based on a set on information, age and crime committed","Some people do change, age at times does not matter, but rarely. The system will not able to calculate that",Agree,Somewhat agree,611d604624f673b1e62275c5,640efee0239dce48dc274bd2,63dcdeea52482ae344b0a7e0
2023-03-13 10:42:30,2023-03-13 10:49:06,IP Address,151.225.73.109,100,395,True,2023-03-13 10:49:07,R_1LvAfgW5YDc9LWy,,,,,51.9796,-0.2238,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,14.002,39.848,44.848,3,High risk,Somewhat agree,"Gender,Number of  juvenile minor offenses,Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly agree,High risk,Somewhat agree,1.144,18.312,19.072,21,Medium risk,Neither agree nor disagree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,The degree of the charge",Somewhat agree,Neither agree nor disagree,Low risk,Neither agree nor disagree,3.449,39.825,40.794,23,Medium risk,Neither agree nor disagree,"Number of previous arrest,Description of the charge",Somewhat agree,Somewhat agree,Medium risk,Somewhat agree,1.064,19.315,19.991,14,High risk,Somewhat agree,"Number of juvenile major offenses,Number of juvenile minor offenses,Number of previous arrest,Description of the charge",Somewhat disagree,Neither agree nor disagree,Low risk,Neither agree nor disagree,2.715,32.512,33.19,20,4,5,5,6,I agree somewhat,I agree somewhat,I'm neutral about it,I'm neutral about it,I agree somewhat,I agree somewhat,I'm neutral about it,I disagree somewhat,I'm neutral about it,I agree somewhat,I'm neutral about it,I agree somewhat,I disagree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,Amalgamating data,Not sure how degree of charge is evaluated,Agree,Agree,63d006dc15bb7a9753aa56ab,640f525c2bfd90ca2c442eb5,63dcdeea52482ae344b0a7e0
2023-03-13 10:42:10,2023-03-13 10:54:26,IP Address,109.183.98.15,100,735,True,2023-03-13 10:54:26,R_YQv1t4nJaiFeb1T,,,,,50.1023,14.3568,anonymous,EN,Help the judge decide whether to release a prisoner.,Comparing a prisoner's information with prior observations.,17.505,42.447,47.461,2,High risk,Somewhat agree,"Number of previous arrest,Description of the charge,The degree of the charge",Strongly agree,Strongly agree,High risk,Strongly agree,13.115,77.442,84.259,7,Low risk,Somewhat agree,"Number of previous arrest,The degree of the charge",Somewhat agree,Somewhat agree,No risk,Somewhat agree,31.819,52.962,54.743,7,High risk,Somewhat agree,"Number of previous arrest,The degree of the charge",Neither agree nor disagree,Somewhat disagree,High risk,Somewhat agree,41.493,61.996,62.881,6,No risk,Neither agree nor disagree,"Description of the charge,The degree of the charge",Somewhat agree,Somewhat agree,No risk,Neither agree nor disagree,9.015,21.07,21.946,8,5,6,5,6,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I'm neutral about it,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,I agree somewhat,looks into the number of arrests and the type of charge it was,it looks like a good tool but i don't know if it considers things like substance abuse where the addiction will probably lead to another arrest,Agree,Strongly agree,5f983c66dabf130bee4502f7,640f5260d56752fda65dbd11,63dcdeea52482ae344b0a7e0
